Round	Game #	Home Team	Visitor Team
21	188	Team 11	Team 14
21	189	Team 13	Team 12
22	190	Team 5	Team 18
22	191	Team 6	Team 4
22	192	Team 3	Team 7
22	193	Team 8	Team 2
22	194	Team 1	Team 9
22	195	Team 10	Team 17
22	196	Team 16	Team 11
22	197	Team 12	Team 15
22	198	Team 14	Team 13
23	199	Team 18	Team 6
23	200	Team 7	Team 5
23	201	Team 4	Team 8
23	202	Team 9	Team 3
23	203	Team 2	Team 10
23	204	Team 11	Team 1
23	205	Team 17	Team 12
23	206	Team 13	Team 16
23	207	Team 15	Team 14
24	208	Team 7	Team 18
24	209	Team 8	Team 6
24	210	Team 5	Team 9
24	211	Team 10	Team 4
24	212	Team 3	Team 11
24	213	Team 12	Team 2
24	214	Team 1	Team 13
24	215	Team 14	Team 17
24	216	Team 16	Team 15
25	217	Team 18	Team 8
25	218	Team 9	Team 7
25	219	Team 6	Team 10
25	220	Team 11	Team 5
25	221	Team 4	Team 12
25	222	Team 13	Team 3
25	223	Team 2	Team 14
25	224	Team 15	Team 1
25	225	Team 17	Team 16
26	226	Team 9	Team 18
26	227	Team 10	Team 8
26	228	Team 7	Team 11
26	229	Team 12	Team 6
26	230	Team 5	Team 13
26	231	Team 14	Team 4
26	232	Team 3	Team 15
26	233	Team 16	Team 2
26	234	Team 1	Team 17
27	235	Team 18	Team 10
27	236	Team 11	Team 9
27	237	Team 8	Team 12
27	238	Team 13	Team 7
27	239	Team 6	Team 14
27	240	Team 15	Team 5
27	241	Team 4	Team 16
27	242	Team 17	Team 3
27	243	Team 2	Team 1
28	244	Team 11	Team 18
28	245	Team 12	Team 10
28	246	Team 9	Team 13
28	247	Team 14	Team 8
28	248	Team 7	Team 15
28	249	Team 16	Team 6
28	250	Team 5	Team 17
28	251	Team 1	Team 4
28	252	Team 3	Team 2
29	253	Team 18	Team 12
29	254	Team 13	Team 11
29	255	Team 10	Team 14
29	256	Team 15	Team 9
29	257	Team 8	Team 16
29	258	Team 17	Team 7
29	259	Team 6	Team 1
29	260	Team 2	Team 5
29	261	Team 4	Team 3
30	262	Team 13	Team 18
30	263	Team 14	Team 12
30	264	Team 11	Team 15
30	265	Team 16	Team 10
30	266	Team 9	Team 17
30	267	Team 1	Team 8
30	268	Team 7	Team 2
30	269	Team 3	Team 6
30	270	Team 5	Team 4
31	271	Team 18	Team 14
31	272	Team 15	Team 13
31	273	Team 12	Team 16
31	274	Team 17	Team 11
31	275	Team 10	Team 1
31	276	Team 2	Team 9
31	277	Team 8	Team 3
31	278	Team 4	Team 7
31	279	Team 6	Team 5
32	280	Team 15	Team 18
32	281	Team 16	Team 14
32	282	Team 13	Team 17
32	283	Team 1	Team 12
32	284	Team 11	Team 2
32	285	Team 3	Team 10
32	286	Team 9	Team 4
32	287	Team 5	Team 8
32	288	Team 7	Team 6
33	289	Team 18	Team 16
33	290	Team 17	Team 15
33	291	Team 14	Team 1
33	292	Team 2	Team 13
33	293	Team 12	Team 3
33	294	Team 4	Team 11
33	295	Team 10	Team 5
33	296	Team 6	Team 9
33	297	Team 8	Team 7
34	298	Team 17	Team 18
34	299	Team 1	Team 16
34	300	Team 15	Team 2
34	301	Team 3	Team 14
34	302	Team 13	Team 4
34	303	Team 5	Team 12
34	304	Team 11	Team 6
34	305	Team 7	Team 10
34	306	Team 9	Team 8
35	307	Team 18	Team 1
35	308	Team 17	Team 2
35	309	Team 3	Team 16
35	310	Team 15	Team 4
35	311	Team 5	Team 14
35	312	Team 13	Team 6
35	313	Team 7	Team 12
35	314	Team 11	Team 8
35	315	Team 9	Team 10
36	316	Team 2	Team 18
36	317	Team 1	Team 3
36	318	Team 4	Team 17
36	319	Team 16	Team 5
36	320	Team 6	Team 15
36	321	Team 14	Team 7
36	322	Team 8	Team 13
36	323	Team 12	Team 9
36	324	Team 10	Team 11
37	325	Team 18	Team 3
37	326	Team 2	Team 4
37	327	Team 5	Team 1
37	328	Team 17	Team 6
37	329	Team 7	Team 16
37	330	Team 15	Team 8
37	331	Team 9	Team 14
37	332	Team 13	Team 10
37	333	Team 11	Team 12
38	334	Team 4	Team 18
38	335	Team 3	Team 5
38	336	Team 6	Team 2
38	337	Team 1	Team 7
38	338	Team 8	Team 17
38	339	Team 16	Team 9
38	340	Team 10	Team 15
38	341	Team 14	Team 11
38	342	Team 12	Team 13
39	343	Team 18	Team 5
39	344	Team 4	Team 6
39	345	Team 7	Team 3
39	346	Team 2	Team 8
39	347	Team 9	Team 1
39	348	Team 17	Team 10
39	349	Team 11	Team 16
39	350	Team 15	Team 12
39	351	Team 13	Team 14
40	352	Team 6	Team 18
40	353	Team 5	Team 7
40	354	Team 8	Team 4
40	355	Team 3	Team 9
40	356	Team 10	Team 2
40	357	Team 1	Team 11
40	358	Team 12	Team 17
40	359	Team 16	Team 13
40	360	Team 14	Team 15
41	361	Team 18	Team 7
41	362	Team 6	Team 8
41	363	Team 9	Team 5
41	364	Team 4	Team 10
41	365	Team 11	Team 3
41	366	Team 2	Team 12
41	367	Team 13	Team 1
41	368	Team 17	Team 14
41	369	Team 15	Team 16
42	370	Team 8	Team 18
42	371	Team 7	Team 9
42	372	Team 10	Team 6
42	373	Team 5	Team 11
42	374	Team 12	Team 4
42	375	Team 3	Team 13
42	376	Team 14	Team 2
42	377	Team 1	Team 15
42	378	Team 16	Team 17
43	379	Team 18	Team 9
43	380	Team 8	Team 10
43	381	Team 11	Team 7
43	382	Team 6	Team 12
43	383	Team 13	Team 5
43	384	Team 4	Team 14
43	385	Team 15	Team 3
43	386	Team 2	Team 16
43	387	Team 17	Team 1
44	388	Team 10	Team 18
44	389	Team 9	Team 11
44	390	Team 12	Team 8
44	391	Team 7	Team 13
44	392	Team 14	Team 6
44	393	Team 5	Team 15
44	394	Team 16	Team 4
44	395	Team 3	Team 17
44	396	Team 1	Team 2
45	397	Team 18	Team 11
45	398	Team 10	Team 12
45	399	Team 13	Team 9
45	400	Team 8	Team 14
45	401	Team 15	Team 7
45	402	Team 6	Team 16
45	403	Team 17	Team 5
45	404	Team 4	Team 1
45	405	Team 2	Team 3
46	406	Team 12	Team 18
46	407	Team 11	Team 13
46	408	Team 14	Team 10
46	409	Team 9	Team 15
46	410	Team 16	Team 8
46	411	Team 7	Team 17
46	412	Team 1	Team 6
46	413	Team 5	Team 2
46	414	Team 3	Team 4
47	415	Team 18	Team 13
47	416	Team 12	Team 14
47	417	Team 15	Team 11
47	418	Team 10	Team 16
47	419	Team 17	Team 9
47	420	Team 8	Team 1
47	421	Team 2	Team 7
47	422	Team 6	Team 3
47	423	Team 4	Team 5
48	424	Team 14	Team 18
48	425	Team 13	Team 15
48	426	Team 16	Team 12
48	427	Team 11	Team 17
48	428	Team 1	Team 10
48	429	Team 9	Team 2
48	430	Team 3	Team 8
48	431	Team 7	Team 4
48	432	Team 5	Team 6
49	433	Team 18	Team 15
49	434	Team 14	Team 16
49	435	Team 17	Team 13
49	436	Team 12	Team 1
49	437	Team 2	Team 11
49	438	Team 10	Team 3
49	439	Team 4	Team 9
49	440	Team 8	Team 5
49	441	Team 6	Team 7
50	442	Team 16	Team 18
50	443	Team 15	Team 17
50	444	Team 1	Team 14
50	445	Team 13	Team 2
50	446	Team 3	Team 12
50	447	Team 11	Team 4
50	448	Team 5	Team 10
50	449	Team 9	Team 6
50	450	Team 7	Team 8
51	451	Team 18	Team 17
51	452	Team 16	Team 1
51	453	Team 2	Team 15
51	454	Team 14	Team 3
51	455	Team 4	Team 13
51	456	Team 12	Team 5
51	457	Team 6	Team 11
51	458	Team 10	Team 7
51	459	Team 8	Team 9
52	460	Team 1	Team 18
52	461	Team 2	Team 17
52	462	Team 16	Team 3
52	463	Team 4	Team 15
52	464	Team 14	Team 5
52	465	Team 6	Team 13
52	466	Team 12	Team 7
52	467	Team 8	Team 11
52	468	Team 10	Team 9
53	469	Team 18	Team 2
53	470	Team 3	Team 1
53	471	Team 17	Team 4
53	472	Team 5	Team 16
53	473	Team 15	Team 6
53	474	Team 7	Team 14
53	475	Team 13	Team 8
53	476	Team 9	Team 12
53	477	Team 11	Team 10
54	478	Team 3	Team 18
54	479	Team 4	Team 2
54	480	Team 1	Team 5
54	481	Team 6	Team 17
54	482	Team 16	Team 7
54	483	Team 8	Team 15
54	484	Team 14	Team 9
54	485	Team 10	Team 13
54	486	Team 12	Team 11
