Round	Game #	Home Team	Visitor Team
31	401	Team 21	Team 16
31	402	Team 17	Team 20
31	403	Team 19	Team 18
32	404	Team 7	Team 26
32	405	Team 8	Team 6
32	406	Team 5	Team 9
32	407	Team 10	Team 4
32	408	Team 3	Team 11
32	409	Team 12	Team 2
32	410	Team 1	Team 13
32	411	Team 14	Team 25
32	412	Team 24	Team 15
32	413	Team 16	Team 23
32	414	Team 22	Team 17
32	415	Team 18	Team 21
32	416	Team 20	Team 19
33	417	Team 26	Team 8
33	418	Team 9	Team 7
33	419	Team 6	Team 10
33	420	Team 11	Team 5
33	421	Team 4	Team 12
33	422	Team 13	Team 3
33	423	Team 2	Team 14
33	424	Team 15	Team 1
33	425	Team 25	Team 16
33	426	Team 17	Team 24
33	427	Team 23	Team 18
33	428	Team 19	Team 22
33	429	Team 21	Team 20
34	430	Team 9	Team 26
34	431	Team 10	Team 8
34	432	Team 7	Team 11
34	433	Team 12	Team 6
34	434	Team 5	Team 13
34	435	Team 14	Team 4
34	436	Team 3	Team 15
34	437	Team 16	Team 2
34	438	Team 1	Team 17
34	439	Team 18	Team 25
34	440	Team 24	Team 19
34	441	Team 20	Team 23
34	442	Team 22	Team 21
35	443	Team 26	Team 10
35	444	Team 11	Team 9
35	445	Team 8	Team 12
35	446	Team 13	Team 7
35	447	Team 6	Team 14
35	448	Team 15	Team 5
35	449	Team 4	Team 16
35	450	Team 17	Team 3
35	451	Team 2	Team 18
35	452	Team 19	Team 1
35	453	Team 25	Team 20
35	454	Team 21	Team 24
35	455	Team 23	Team 22
36	456	Team 11	Team 26
36	457	Team 12	Team 10
36	458	Team 9	Team 13
36	459	Team 14	Team 8
36	460	Team 7	Team 15
36	461	Team 16	Team 6
36	462	Team 5	Team 17
36	463	Team 18	Team 4
36	464	Team 3	Team 19
36	465	Team 20	Team 2
36	466	Team 1	Team 21
36	467	Team 22	Team 25
36	468	Team 24	Team 23
37	469	Team 26	Team 12
37	470	Team 13	Team 11
37	471	Team 10	Team 14
37	472	Team 15	Team 9
37	473	Team 8	Team 16
37	474	Team 17	Team 7
37	475	Team 6	Team 18
37	476	Team 19	Team 5
37	477	Team 4	Team 20
37	478	Team 21	Team 3
37	479	Team 2	Team 22
37	480	Team 23	Team 1
37	481	Team 25	Team 24
38	482	Team 13	Team 26
38	483	Team 14	Team 12
38	484	Team 11	Team 15
38	485	Team 16	Team 10
38	486	Team 9	Team 17
38	487	Team 18	Team 8
38	488	Team 7	Team 19
38	489	Team 20	Team 6
38	490	Team 5	Team 21
38	491	Team 22	Team 4
38	492	Team 3	Team 23
38	493	Team 24	Team 2
38	494	Team 1	Team 25
39	495	Team 26	Team 14
39	496	Team 15	Team 13
39	497	Team 12	Team 16
39	498	Team 17	Team 11
39	499	Team 10	Team 18
39	500	Team 19	Team 9
39	501	Team 8	Team 20
39	502	Team 21	Team 7
39	503	Team 6	Team 22
39	504	Team 23	Team 5
39	505	Team 4	Team 24
39	506	Team 25	Team 3
39	507	Team 2	Team 1
40	508	Team 15	Team 26
40	509	Team 16	Team 14
40	510	Team 13	Team 17
40	511	Team 18	Team 12
40	512	Team 11	Team 19
40	513	Team 20	Team 10
40	514	Team 9	Team 21
40	515	Team 22	Team 8
40	516	Team 7	Team 23
40	517	Team 24	Team 6
40	518	Team 5	Team 25
40	519	Team 1	Team 4
40	520	Team 3	Team 2
41	521	Team 26	Team 16
41	522	Team 17	Team 15
41	523	Team 14	Team 18
41	524	Team 19	Team 13
41	525	Team 12	Team 20
41	526	Team 21	Team 11
41	527	Team 10	Team 22
41	528	Team 23	Team 9
41	529	Team 8	Team 24
41	530	Team 25	Team 7
41	531	Team 6	Team 1
41	532	Team 2	Team 5
41	533	Team 4	Team 3
42	534	Team 17	Team 26
42	535	Team 18	Team 16
42	536	Team 15	Team 19
42	537	Team 20	Team 14
42	538	Team 13	Team 21
42	539	Team 22	Team 12
42	540	Team 11	Team 23
42	541	Team 24	Team 10
42	542	Team 9	Team 25
42	543	Team 1	Team 8
42	544	Team 7	Team 2
42	545	Team 3	Team 6
42	546	Team 5	Team 4
43	547	Team 26	Team 18
43	548	Team 19	Team 17
43	549	Team 16	Team 20
43	550	Team 21	Team 15
43	551	Team 14	Team 22
43	552	Team 23	Team 13
43	553	Team 12	Team 24
43	554	Team 25	Team 11
43	555	Team 10	Team 1
43	556	Team 2	Team 9
43	557	Team 8	Team 3
43	558	Team 4	Team 7
43	559	Team 6	Team 5
44	560	Team 19	Team 26
44	561	Team 20	Team 18
44	562	Team 17	Team 21
44	563	Team 22	Team 16
44	564	Team 15	Team 23
44	565	Team 24	Team 14
44	566	Team 13	Team 25
44	567	Team 1	Team 12
44	568	Team 11	Team 2
44	569	Team 3	Team 10
44	570	Team 9	Team 4
44	571	Team 5	Team 8
44	572	Team 7	Team 6
45	573	Team 26	Team 20
45	574	Team 21	Team 19
45	575	Team 18	Team 22
45	576	Team 23	Team 17
45	577	Team 16	Team 24
45	578	Team 25	Team 15
45	579	Team 14	Team 1
45	580	Team 2	Team 13
45	581	Team 12	Team 3
45	582	Team 4	Team 11
45	583	Team 10	Team 5
45	584	Team 6	Team 9
45	585	Team 8	Team 7
46	586	Team 21	Team 26
46	587	Team 22	Team 20
46	588	Team 19	Team 23
46	589	Team 24	Team 18
46	590	Team 17	Team 25
46	591	Team 1	Team 16
46	592	Team 15	Team 2
46	593	Team 3	Team 14
46	594	Team 13	Team 4
46	595	Team 5	Team 12
46	596	Team 11	Team 6
46	597	Team 7	Team 10
46	598	Team 9	Team 8
47	599	Team 26	Team 22
47	600	Team 23	Team 21
47	601	Team 20	Team 24
47	602	Team 25	Team 19
47	603	Team 18	Team 1
47	604	Team 2	Team 17
47	605	Team 16	Team 3
47	606	Team 4	Team 15
47	607	Team 14	Team 5
47	608	Team 6	Team 13
47	609	Team 12	Team 7
47	610	Team 8	Team 11
47	611	Team 10	Team 9
48	612	Team 23	Team 26
48	613	Team 24	Team 22
48	614	Team 21	Team 25
48	615	Team 1	Team 20
48	616	Team 19	Team 2
48	617	Team 3	Team 18
48	618	Team 17	Team 4
48	619	Team 5	Team 16
48	620	Team 15	Team 6
48	621	Team 7	Team 14
48	622	Team 13	Team 8
48	623	Team 9	Team 12
48	624	Team 11	Team 10
49	625	Team 26	Team 24
49	626	Team 25	Team 23
49	627	Team 22	Team 1
49	628	Team 2	Team 21
49	629	Team 20	Team 3
49	630	Team 4	Team 19
49	631	Team 18	Team 5
49	632	Team 6	Team 17
49	633	Team 16	Team 7
49	634	Team 8	Team 15
49	635	Team 14	Team 9
49	636	Team 10	Team 13
49	637	Team 12	Team 11
50	638	Team 25	Team 26
50	639	Team 1	Team 24
50	640	Team 23	Team 2
50	641	Team 3	Team 22
50	642	Team 21	Team 4
50	643	Team 5	Team 20
50	644	Team 19	Team 6
50	645	Team 7	Team 18
50	646	Team 17	Team 8
50	647	Team 9	Team 16
50	648	Team 15	Team 10
50	649	Team 11	Team 14
50	650	Team 13	Team 12
51	651	Team 26	Team 1
51	652	Team 25	Team 2
51	653	Team 3	Team 24
51	654	Team 23	Team 4
51	655	Team 5	Team 22
51	656	Team 21	Team 6
51	657	Team 7	Team 20
51	658	Team 19	Team 8
51	659	Team 9	Team 18
51	660	Team 17	Team 10
51	661	Team 11	Team 16
51	662	Team 15	Team 12
51	663	Team 13	Team 14
52	664	Team 2	Team 26
52	665	Team 1	Team 3
52	666	Team 4	Team 25
52	667	Team 24	Team 5
52	668	Team 6	Team 23
52	669	Team 22	Team 7
52	670	Team 8	Team 21
52	671	Team 20	Team 9
52	672	Team 10	Team 19
52	673	Team 18	Team 11
52	674	Team 12	Team 17
52	675	Team 16	Team 13
52	676	Team 14	Team 15
53	677	Team 26	Team 3
53	678	Team 2	Team 4
53	679	Team 5	Team 1
53	680	Team 25	Team 6
53	681	Team 7	Team 24
53	682	Team 23	Team 8
53	683	Team 9	Team 22
53	684	Team 21	Team 10
53	685	Team 11	Team 20
53	686	Team 19	Team 12
53	687	Team 13	Team 18
53	688	Team 17	Team 14
53	689	Team 15	Team 16
54	690	Team 4	Team 26
54	691	Team 3	Team 5
54	692	Team 6	Team 2
54	693	Team 1	Team 7
54	694	Team 8	Team 25
54	695	Team 24	Team 9
54	696	Team 10	Team 23
54	697	Team 22	Team 11
54	698	Team 12	Team 21
54	699	Team 20	Team 13
54	700	Team 14	Team 19
54	701	Team 18	Team 15
54	702	Team 16	Team 17
