Round	Game #	Home Team	Visitor Team
23	225	Team 19	Team 8
23	226	Team 9	Team 18
23	227	Team 17	Team 10
23	228	Team 11	Team 16
23	229	Team 15	Team 12
23	230	Team 13	Team 14
24	231	Team 5	Team 20
24	232	Team 6	Team 4
24	233	Team 3	Team 7
24	234	Team 8	Team 2
24	235	Team 1	Team 9
24	236	Team 10	Team 19
24	237	Team 18	Team 11
24	238	Team 12	Team 17
24	239	Team 16	Team 13
24	240	Team 14	Team 15
25	241	Team 20	Team 6
25	242	Team 7	Team 5
25	243	Team 4	Team 8
25	244	Team 9	Team 3
25	245	Team 2	Team 10
25	246	Team 11	Team 1
25	247	Team 19	Team 12
25	248	Team 13	Team 18
25	249	Team 17	Team 14
25	250	Team 15	Team 16
26	251	Team 7	Team 20
26	252	Team 8	Team 6
26	253	Team 5	Team 9
26	254	Team 10	Team 4
26	255	Team 3	Team 11
26	256	Team 12	Team 2
26	257	Team 1	Team 13
26	258	Team 14	Team 19
26	259	Team 18	Team 15
26	260	Team 16	Team 17
27	261	Team 20	Team 8
27	262	Team 9	Team 7
27	263	Team 6	Team 10
27	264	Team 11	Team 5
27	265	Team 4	Team 12
27	266	Team 13	Team 3
27	267	Team 2	Team 14
27	268	Team 15	Team 1
27	269	Team 19	Team 16
27	270	Team 17	Team 18
28	271	Team 9	Team 20
28	272	Team 10	Team 8
28	273	Team 7	Team 11
28	274	Team 12	Team 6
28	275	Team 5	Team 13
28	276	Team 14	Team 4
28	277	Team 3	Team 15
28	278	Team 16	Team 2
28	279	Team 1	Team 17
28	280	Team 18	Team 19
29	281	Team 20	Team 10
29	282	Team 11	Team 9
29	283	Team 8	Team 12
29	284	Team 13	Team 7
29	285	Team 6	Team 14
29	286	Team 15	Team 5
29	287	Team 4	Team 16
29	288	Team 17	Team 3
29	289	Team 2	Team 18
29	290	Team 19	Team 1
30	291	Team 11	Team 20
30	292	Team 12	Team 10
30	293	Team 9	Team 13
30	294	Team 14	Team 8
30	295	Team 7	Team 15
30	296	Team 16	Team 6
30	297	Team 5	Team 17
30	298	Team 18	Team 4
30	299	Team 3	Team 19
30	300	Team 1	Team 2
31	301	Team 20	Team 12
31	302	Team 13	Team 11
31	303	Team 10	Team 14
31	304	Team 15	Team 9
31	305	Team 8	Team 16
31	306	Team 17	Team 7
31	307	Team 6	Team 18
31	308	Team 19	Team 5
31	309	Team 4	Team 1
31	310	Team 2	Team 3
32	311	Team 13	Team 20
32	312	Team 14	Team 12
32	313	Team 11	Team 15
32	314	Team 16	Team 10
32	315	Team 9	Team 17
32	316	Team 18	Team 8
32	317	Team 7	Team 19
32	318	Team 1	Team 6
32	319	Team 5	Team 2
32	320	Team 3	Team 4
33	321	Team 20	Team 14
33	322	Team 15	Team 13
33	323	Team 12	Team 16
33	324	Team 17	Team 11
33	325	Team 10	Team 18
33	326	Team 19	Team 9
33	327	Team 8	Team 1
33	328	Team 2	Team 7
33	329	Team 6	Team 3
33	330	Team 4	Team 5
34	331	Team 15	Team 20
34	332	Team 16	Team 14
34	333	Team 13	Team 17
34	334	Team 18	Team 12
34	335	Team 11	Team 19
34	336	Team 1	Team 10
34	337	Team 9	Team 2
34	338	Team 3	Team 8
34	339	Team 7	Team 4
34	340	Team 5	Team 6
35	341	Team 20	Team 16
35	342	Team 17	Team 15
35	343	Team 14	Team 18
35	344	Team 19	Team 13
35	345	Team 12	Team 1
35	346	Team 2	Team 11
35	347	Team 10	Team 3
35	348	Team 4	Team 9
35	349	Team 8	Team 5
35	350	Team 6	Team 7
36	351	Team 17	Team 20
36	352	Team 18	Team 16
36	353	Team 15	Team 19
36	354	Team 1	Team 14
36	355	Team 13	Team 2
36	356	Team 3	Team 12
36	357	Team 11	Team 4
36	358	Team 5	Team 10
36	359	Team 9	Team 6
36	360	Team 7	Team 8
37	361	Team 20	Team 18
37	362	Team 19	Team 17
37	363	Team 16	Team 1
37	364	Team 2	Team 15
37	365	Team 14	Team 3
37	366	Team 4	Team 13
37	367	Team 12	Team 5
37	368	Team 6	Team 11
37	369	Team 10	Team 7
37	370	Team 8	Team 9
38	371	Team 19	Team 20
38	372	Team 1	Team 18
38	373	Team 17	Team 2
38	374	Team 3	Team 16
38	375	Team 15	Team 4
38	376	Team 5	Team 14
38	377	Team 13	Team 6
38	378	Team 7	Team 12
38	379	Team 11	Team 8
38	380	Team 9	Team 10
39	381	Team 20	Team 1
39	382	Team 19	Team 2
39	383	Team 3	Team 18
39	384	Team 17	Team 4
39	385	Team 5	Team 16
39	386	Team 15	Team 6
39	387	Team 7	Team 14
39	388	Team 13	Team 8
39	389	Team 9	Team 12
39	390	Team 11	Team 10
40	391	Team 2	Team 20
40	392	Team 1	Team 3
40	393	Team 4	Team 19
40	394	Team 18	Team 5
40	395	Team 6	Team 17
40	396	Team 16	Team 7
40	397	Team 8	Team 15
40	398	Team 14	Team 9
40	399	Team 10	Team 13
40	400	Team 12	Team 11
41	401	Team 20	Team 3
41	402	Team 2	Team 4
41	403	Team 5	Team 1
41	404	Team 19	Team 6
41	405	Team 7	Team 18
41	406	Team 17	Team 8
41	407	Team 9	Team 16
41	408	Team 15	Team 10
41	409	Team 11	Team 14
41	410	Team 13	Team 12
42	411	Team 4	Team 20
42	412	Team 3	Team 5
42	413	Team 6	Team 2
42	414	Team 1	Team 7
42	415	Team 8	Team 19
42	416	Team 18	Team 9
42	417	Team 10	Team 17
42	418	Team 16	Team 11
42	419	Team 12	Team 15
42	420	Team 14	Team 13
43	421	Team 20	Team 5
43	422	Team 4	Team 6
43	423	Team 7	Team 3
43	424	Team 2	Team 8
43	425	Team 9	Team 1
43	426	Team 19	Team 10
43	427	Team 11	Team 18
43	428	Team 17	Team 12
43	429	Team 13	Team 16
43	430	Team 15	Team 14
44	431	Team 6	Team 20
44	432	Team 5	Team 7
44	433	Team 8	Team 4
44	434	Team 3	Team 9
44	435	Team 10	Team 2
44	436	Team 1	Team 11
44	437	Team 12	Team 19
44	438	Team 18	Team 13
44	439	Team 14	Team 17
44	440	Team 16	Team 15
45	441	Team 20	Team 7
45	442	Team 6	Team 8
45	443	Team 9	Team 5
45	444	Team 4	Team 10
45	445	Team 11	Team 3
45	446	Team 2	Team 12
45	447	Team 13	Team 1
45	448	Team 19	Team 14
45	449	Team 15	Team 18
45	450	Team 17	Team 16
46	451	Team 8	Team 20
46	452	Team 7	Team 9
46	453	Team 10	Team 6
46	454	Team 5	Team 11
46	455	Team 12	Team 4
46	456	Team 3	Team 13
46	457	Team 14	Team 2
46	458	Team 1	Team 15
46	459	Team 16	Team 19
46	460	Team 18	Team 17
47	461	Team 20	Team 9
47	462	Team 8	Team 10
47	463	Team 11	Team 7
47	464	Team 6	Team 12
47	465	Team 13	Team 5
47	466	Team 4	Team 14
47	467	Team 15	Team 3
47	468	Team 2	Team 16
47	469	Team 17	Team 1
47	470	Team 19	Team 18
48	471	Team 10	Team 20
48	472	Team 9	Team 11
48	473	Team 12	Team 8
48	474	Team 7	Team 13
48	475	Team 14	Team 6
48	476	Team 5	Team 15
48	477	Team 16	Team 4
48	478	Team 3	Team 17
48	479	Team 18	Team 2
48	480	Team 1	Team 19
49	481	Team 20	Team 11
49	482	Team 10	Team 12
49	483	Team 13	Team 9
49	484	Team 8	Team 14
49	485	Team 15	Team 7
49	486	Team 6	Team 16
49	487	Team 17	Team 5
49	488	Team 4	Team 18
49	489	Team 19	Team 3
49	490	Team 2	Team 1
50	491	Team 12	Team 20
50	492	Team 11	Team 13
50	493	Team 14	Team 10
50	494	Team 9	Team 15
50	495	Team 16	Team 8
50	496	Team 7	Team 17
50	497	Team 18	Team 6
50	498	Team 5	Team 19
50	499	Team 1	Team 4
50	500	Team 3	Team 2
51	501	Team 20	Team 13
51	502	Team 12	Team 14
51	503	Team 15	Team 11
51	504	Team 10	Team 16
51	505	Team 17	Team 9
51	506	Team 8	Team 18
51	507	Team 19	Team 7
51	508	Team 6	Team 1
51	509	Team 2	Team 5
51	510	Team 4	Team 3
52	511	Team 14	Team 20
52	512	Team 13	Team 15
52	513	Team 16	Team 12
52	514	Team 11	Team 17
52	515	Team 18	Team 10
52	516	Team 9	Team 19
52	517	Team 1	Team 8
52	518	Team 7	Team 2
52	519	Team 3	Team 6
52	520	Team 5	Team 4
53	521	Team 20	Team 15
53	522	Team 14	Team 16
53	523	Team 17	Team 13
53	524	Team 12	Team 18
53	525	Team 19	Team 11
53	526	Team 10	Team 1
53	527	Team 2	Team 9
53	528	Team 8	Team 3
53	529	Team 4	Team 7
53	530	Team 6	Team 5
54	531	Team 16	Team 20
54	532	Team 15	Team 17
54	533	Team 18	Team 14
54	534	Team 13	Team 19
54	535	Team 1	Team 12
54	536	Team 11	Team 2
54	537	Team 3	Team 10
54	538	Team 9	Team 4
54	539	Team 5	Team 8
54	540	Team 7	Team 6
