Round	Game #	Home Team	Visitor Team
22	327	Team 10	Team 3
22	328	Team 4	Team 9
22	329	Team 8	Team 5
22	330	Team 6	Team 7
23	331	Team 24	Team 22
23	332	Team 21	Team 25
23	333	Team 26	Team 20
23	334	Team 19	Team 27
23	335	Team 28	Team 18
23	336	Team 17	Team 29
23	337	Team 30	Team 16
23	338	Team 15	Team 31
23	339	Team 1	Team 14
23	340	Team 13	Team 2
23	341	Team 3	Team 12
23	342	Team 11	Team 4
23	343	Team 5	Team 10
23	344	Team 9	Team 6
23	345	Team 7	Team 8
24	346	Team 25	Team 23
24	347	Team 22	Team 26
24	348	Team 27	Team 21
24	349	Team 20	Team 28
24	350	Team 29	Team 19
24	351	Team 18	Team 30
24	352	Team 31	Team 17
24	353	Team 16	Team 1
24	354	Team 2	Team 15
24	355	Team 14	Team 3
24	356	Team 4	Team 13
24	357	Team 12	Team 5
24	358	Team 6	Team 11
24	359	Team 10	Team 7
24	360	Team 8	Team 9
25	361	Team 26	Team 24
25	362	Team 23	Team 27
25	363	Team 28	Team 22
25	364	Team 21	Team 29
25	365	Team 30	Team 20
25	366	Team 19	Team 31
25	367	Team 1	Team 18
25	368	Team 17	Team 2
25	369	Team 3	Team 16
25	370	Team 15	Team 4
25	371	Team 5	Team 14
25	372	Team 13	Team 6
25	373	Team 7	Team 12
25	374	Team 11	Team 8
25	375	Team 9	Team 10
26	376	Team 27	Team 25
26	377	Team 24	Team 28
26	378	Team 29	Team 23
26	379	Team 22	Team 30
26	380	Team 31	Team 21
26	381	Team 20	Team 1
26	382	Team 2	Team 19
26	383	Team 18	Team 3
26	384	Team 4	Team 17
26	385	Team 16	Team 5
26	386	Team 6	Team 15
26	387	Team 14	Team 7
26	388	Team 8	Team 13
26	389	Team 12	Team 9
26	390	Team 10	Team 11
27	391	Team 28	Team 26
27	392	Team 25	Team 29
27	393	Team 30	Team 24
27	394	Team 23	Team 31
27	395	Team 1	Team 22
27	396	Team 21	Team 2
27	397	Team 3	Team 20
27	398	Team 19	Team 4
27	399	Team 5	Team 18
27	400	Team 17	Team 6
27	401	Team 7	Team 16
27	402	Team 15	Team 8
27	403	Team 9	Team 14
27	404	Team 13	Team 10
27	405	Team 11	Team 12
28	406	Team 29	Team 27
28	407	Team 26	Team 30
28	408	Team 31	Team 25
28	409	Team 24	Team 1
28	410	Team 2	Team 23
28	411	Team 22	Team 3
28	412	Team 4	Team 21
28	413	Team 20	Team 5
28	414	Team 6	Team 19
28	415	Team 18	Team 7
28	416	Team 8	Team 17
28	417	Team 16	Team 9
28	418	Team 10	Team 15
28	419	Team 14	Team 11
28	420	Team 12	Team 13
29	421	Team 30	Team 28
29	422	Team 27	Team 31
29	423	Team 1	Team 26
29	424	Team 25	Team 2
29	425	Team 3	Team 24
29	426	Team 23	Team 4
29	427	Team 5	Team 22
29	428	Team 21	Team 6
29	429	Team 7	Team 20
29	430	Team 19	Team 8
29	431	Team 9	Team 18
29	432	Team 17	Team 10
29	433	Team 11	Team 16
29	434	Team 15	Team 12
29	435	Team 13	Team 14
30	436	Team 31	Team 29
30	437	Team 28	Team 1
30	438	Team 2	Team 27
30	439	Team 26	Team 3
30	440	Team 4	Team 25
30	441	Team 24	Team 5
30	442	Team 6	Team 23
30	443	Team 22	Team 7
30	444	Team 8	Team 21
30	445	Team 20	Team 9
30	446	Team 10	Team 19
30	447	Team 18	Team 11
30	448	Team 12	Team 17
30	449	Team 16	Team 13
30	450	Team 14	Team 15
31	451	Team 1	Team 30
31	452	Team 29	Team 2
31	453	Team 3	Team 28
31	454	Team 27	Team 4
31	455	Team 5	Team 26
31	456	Team 25	Team 6
31	457	Team 7	Team 24
31	458	Team 23	Team 8
31	459	Team 9	Team 22
31	460	Team 21	Team 10
31	461	Team 11	Team 20
31	462	Team 19	Team 12
31	463	Team 13	Team 18
31	464	Team 17	Team 14
31	465	Team 15	Team 16
32	466	Team 31	Team 2
32	467	Team 3	Team 30
32	468	Team 29	Team 4
32	469	Team 5	Team 28
32	470	Team 27	Team 6
32	471	Team 7	Team 26
32	472	Team 25	Team 8
32	473	Team 9	Team 24
32	474	Team 23	Team 10
32	475	Team 11	Team 22
32	476	Team 21	Team 12
32	477	Team 13	Team 20
32	478	Team 19	Team 14
32	479	Team 15	Team 18
32	480	Team 17	Team 16
33	481	Team 1	Team 3
33	482	Team 4	Team 31
33	483	Team 30	Team 5
33	484	Team 6	Team 29
33	485	Team 28	Team 7
33	486	Team 8	Team 27
33	487	Team 26	Team 9
33	488	Team 10	Team 25
33	489	Team 24	Team 11
33	490	Team 12	Team 23
33	491	Team 22	Team 13
33	492	Team 14	Team 21
33	493	Team 20	Team 15
33	494	Team 16	Team 19
33	495	Team 18	Team 17
34	496	Team 2	Team 4
34	497	Team 5	Team 1
34	498	Team 31	Team 6
34	499	Team 7	Team 30
34	500	Team 29	Team 8
34	501	Team 9	Team 28
34	502	Team 27	Team 10
34	503	Team 11	Team 26
34	504	Team 25	Team 12
34	505	Team 13	Team 24
34	506	Team 23	Team 14
34	507	Team 15	Team 22
34	508	Team 21	Team 16
34	509	Team 17	Team 20
34	510	Team 19	Team 18
35	511	Team 3	Team 5
35	512	Team 6	Team 2
35	513	Team 1	Team 7
35	514	Team 8	Team 31
35	515	Team 30	Team 9
35	516	Team 10	Team 29
35	517	Team 28	Team 11
35	518	Team 12	Team 27
35	519	Team 26	Team 13
35	520	Team 14	Team 25
35	521	Team 24	Team 15
35	522	Team 16	Team 23
35	523	Team 22	Team 17
35	524	Team 18	Team 21
35	525	Team 20	Team 19
36	526	Team 4	Team 6
36	527	Team 7	Team 3
36	528	Team 2	Team 8
36	529	Team 9	Team 1
36	530	Team 31	Team 10
36	531	Team 11	Team 30
36	532	Team 29	Team 12
36	533	Team 13	Team 28
36	534	Team 27	Team 14
36	535	Team 15	Team 26
36	536	Team 25	Team 16
36	537	Team 17	Team 24
36	538	Team 23	Team 18
36	539	Team 19	Team 22
36	540	Team 21	Team 20
37	541	Team 5	Team 7
37	542	Team 8	Team 4
37	543	Team 3	Team 9
37	544	Team 10	Team 2
37	545	Team 1	Team 11
37	546	Team 12	Team 31
37	547	Team 30	Team 13
37	548	Team 14	Team 29
37	549	Team 28	Team 15
37	550	Team 16	Team 27
37	551	Team 26	Team 17
37	552	Team 18	Team 25
37	553	Team 24	Team 19
37	554	Team 20	Team 23
37	555	Team 22	Team 21
38	556	Team 6	Team 8
38	557	Team 9	Team 5
38	558	Team 4	Team 10
38	559	Team 11	Team 3
38	560	Team 2	Team 12
38	561	Team 13	Team 1
38	562	Team 31	Team 14
38	563	Team 15	Team 30
38	564	Team 29	Team 16
38	565	Team 17	Team 28
38	566	Team 27	Team 18
38	567	Team 19	Team 26
38	568	Team 25	Team 20
38	569	Team 21	Team 24
38	570	Team 23	Team 22
39	571	Team 7	Team 9
39	572	Team 10	Team 6
39	573	Team 5	Team 11
39	574	Team 12	Team 4
39	575	Team 3	Team 13
39	576	Team 14	Team 2
39	577	Team 1	Team 15
39	578	Team 16	Team 31
39	579	Team 30	Team 17
39	580	Team 18	Team 29
39	581	Team 28	Team 19
39	582	Team 20	Team 27
39	583	Team 26	Team 21
39	584	Team 22	Team 25
39	585	Team 24	Team 23
40	586	Team 8	Team 10
40	587	Team 11	Team 7
40	588	Team 6	Team 12
40	589	Team 13	Team 5
40	590	Team 4	Team 14
40	591	Team 15	Team 3
40	592	Team 2	Team 16
40	593	Team 17	Team 1
40	594	Team 31	Team 18
40	595	Team 19	Team 30
40	596	Team 29	Team 20
40	597	Team 21	Team 28
40	598	Team 27	Team 22
40	599	Team 23	Team 26
40	600	Team 25	Team 24
41	601	Team 9	Team 11
41	602	Team 12	Team 8
41	603	Team 7	Team 13
41	604	Team 14	Team 6
41	605	Team 5	Team 15
41	606	Team 16	Team 4
41	607	Team 3	Team 17
41	608	Team 18	Team 2
41	609	Team 1	Team 19
41	610	Team 20	Team 31
41	611	Team 30	Team 21
41	612	Team 22	Team 29
41	613	Team 28	Team 23
41	614	Team 24	Team 27
41	615	Team 26	Team 25
42	616	Team 10	Team 12
42	617	Team 13	Team 9
42	618	Team 8	Team 14
42	619	Team 15	Team 7
42	620	Team 6	Team 16
42	621	Team 17	Team 5
42	622	Team 4	Team 18
42	623	Team 19	Team 3
42	624	Team 2	Team 20
42	625	Team 21	Team 1
42	626	Team 31	Team 22
42	627	Team 23	Team 30
42	628	Team 29	Team 24
42	629	Team 25	Team 28
42	630	Team 27	Team 26
43	631	Team 11	Team 13
43	632	Team 14	Team 10
43	633	Team 9	Team 15
43	634	Team 16	Team 8
43	635	Team 7	Team 17
43	636	Team 18	Team 6
43	637	Team 5	Team 19
43	638	Team 20	Team 4
43	639	Team 3	Team 21
43	640	Team 22	Team 2
43	641	Team 1	Team 23
43	642	Team 24	Team 31
43	643	Team 30	Team 25
43	644	Team 26	Team 29
43	645	Team 28	Team 27
44	646	Team 12	Team 14
44	647	Team 15	Team 11
44	648	Team 10	Team 16
44	649	Team 17	Team 9
44	650	Team 8	Team 18
44	651	Team 19	Team 7
44	652	Team 6	Team 20
44	653	Team 21	Team 5
44	654	Team 4	Team 22
44	655	Team 23	Team 3
44	656	Team 2	Team 24
44	657	Team 25	Team 1
44	658	Team 31	Team 26
44	659	Team 27	Team 30
44	660	Team 29	Team 28
45	661	Team 13	Team 15
45	662	Team 16	Team 12
45	663	Team 11	Team 17
45	664	Team 18	Team 10
45	665	Team 9	Team 19
45	666	Team 20	Team 8
45	667	Team 7	Team 21
45	668	Team 22	Team 6
45	669	Team 5	Team 23
45	670	Team 24	Team 4
45	671	Team 3	Team 25
45	672	Team 26	Team 2
45	673	Team 1	Team 27
45	674	Team 28	Team 31
45	675	Team 30	Team 29
46	676	Team 14	Team 16
46	677	Team 17	Team 13
46	678	Team 12	Team 18
46	679	Team 19	Team 11
46	680	Team 10	Team 20
46	681	Team 21	Team 9
46	682	Team 8	Team 22
46	683	Team 23	Team 7
46	684	Team 6	Team 24
46	685	Team 25	Team 5
46	686	Team 4	Team 26
46	687	Team 27	Team 3
46	688	Team 2	Team 28
46	689	Team 29	Team 1
46	690	Team 31	Team 30
47	691	Team 15	Team 17
47	692	Team 18	Team 14
47	693	Team 13	Team 19
47	694	Team 20	Team 12
47	695	Team 11	Team 21
47	696	Team 22	Team 10
47	697	Team 9	Team 23
47	698	Team 24	Team 8
47	699	Team 7	Team 25
47	700	Team 26	Team 6
47	701	Team 5	Team 27
47	702	Team 28	Team 4
47	703	Team 3	Team 29
47	704	Team 30	Team 2
47	705	Team 1	Team 31
48	706	Team 16	Team 18
48	707	Team 19	Team 15
48	708	Team 14	Team 20
48	709	Team 21	Team 13
48	710	Team 12	Team 22
48	711	Team 23	Team 11
48	712	Team 10	Team 24
48	713	Team 25	Team 9
48	714	Team 8	Team 26
48	715	Team 27	Team 7
48	716	Team 6	Team 28
48	717	Team 29	Team 5
48	718	Team 4	Team 30
48	719	Team 31	Team 3
48	720	Team 2	Team 1
49	721	Team 17	Team 19
49	722	Team 20	Team 16
49	723	Team 15	Team 21
49	724	Team 22	Team 14
49	725	Team 13	Team 23
49	726	Team 24	Team 12
49	727	Team 11	Team 25
49	728	Team 26	Team 10
49	729	Team 9	Team 27
49	730	Team 28	Team 8
49	731	Team 7	Team 29
49	732	Team 30	Team 6
49	733	Team 5	Team 31
49	734	Team 1	Team 4
49	735	Team 3	Team 2
50	736	Team 18	Team 20
50	737	Team 21	Team 17
50	738	Team 16	Team 22
50	739	Team 23	Team 15
50	740	Team 14	Team 24
50	741	Team 25	Team 13
50	742	Team 12	Team 26
50	743	Team 27	Team 11
50	744	Team 10	Team 28
50	745	Team 29	Team 9
50	746	Team 8	Team 30
50	747	Team 31	Team 7
50	748	Team 6	Team 1
50	749	Team 2	Team 5
50	750	Team 4	Team 3
51	751	Team 19	Team 21
51	752	Team 22	Team 18
51	753	Team 17	Team 23
51	754	Team 24	Team 16
51	755	Team 15	Team 25
51	756	Team 26	Team 14
51	757	Team 13	Team 27
51	758	Team 28	Team 12
51	759	Team 11	Team 29
51	760	Team 30	Team 10
51	761	Team 9	Team 31
51	762	Team 1	Team 8
51	763	Team 7	Team 2
51	764	Team 3	Team 6
51	765	Team 5	Team 4
52	766	Team 20	Team 22
52	767	Team 23	Team 19
52	768	Team 18	Team 24
52	769	Team 25	Team 17
52	770	Team 16	Team 26
52	771	Team 27	Team 15
52	772	Team 14	Team 28
52	773	Team 29	Team 13
52	774	Team 12	Team 30
52	775	Team 31	Team 11
52	776	Team 10	Team 1
52	777	Team 2	Team 9
52	778	Team 8	Team 3
52	779	Team 4	Team 7
52	780	Team 6	Team 5
53	781	Team 21	Team 23
53	782	Team 24	Team 20
53	783	Team 19	Team 25
53	784	Team 26	Team 18
53	785	Team 17	Team 27
53	786	Team 28	Team 16
53	787	Team 15	Team 29
53	788	Team 30	Team 14
53	789	Team 13	Team 31
53	790	Team 1	Team 12
53	791	Team 11	Team 2
53	792	Team 3	Team 10
53	793	Team 9	Team 4
53	794	Team 5	Team 8
53	795	Team 7	Team 6
54	796	Team 22	Team 24
54	797	Team 25	Team 21
54	798	Team 20	Team 26
54	799	Team 27	Team 19
54	800	Team 18	Team 28
54	801	Team 29	Team 17
54	802	Team 16	Team 30
54	803	Team 31	Team 15
54	804	Team 14	Team 1
54	805	Team 2	Team 13
54	806	Team 12	Team 3
54	807	Team 4	Team 11
54	808	Team 10	Team 5
54	809	Team 6	Team 9
54	810	Team 8	Team 7
55	811	Team 23	Team 25
55	812	Team 26	Team 22
55	813	Team 21	Team 27
55	814	Team 28	Team 20
55	815	Team 19	Team 29
55	816	Team 30	Team 18
55	817	Team 17	Team 31
55	818	Team 1	Team 16
55	819	Team 15	Team 2
55	820	Team 3	Team 14
55	821	Team 13	Team 4
55	822	Team 5	Team 12
55	823	Team 11	Team 6
55	824	Team 7	Team 10
55	825	Team 9	Team 8
56	826	Team 24	Team 23
56	827	Team 22	Team 21
56	828	Team 20	Team 19
56	829	Team 18	Team 1
56	830	Team 2	Team 17
56	831	Team 16	Team 3
56	832	Team 4	Team 15
56	833	Team 14	Team 5
56	834	Team 6	Team 13
56	835	Team 12	Team 7
56	836	Team 8	Team 11
56	837	Team 10	Team 9
