Round	Game #	Home Team	Visitor Team
31	370	Team 16	Team 21
31	371	Team 20	Team 17
31	372	Team 18	Team 19
32	373	Team 6	Team 8
32	374	Team 9	Team 5
32	375	Team 4	Team 10
32	376	Team 11	Team 3
32	377	Team 2	Team 12
32	378	Team 13	Team 1
32	379	Team 25	Team 14
32	380	Team 15	Team 24
32	381	Team 23	Team 16
32	382	Team 17	Team 22
32	383	Team 21	Team 18
32	384	Team 19	Team 20
33	385	Team 7	Team 9
33	386	Team 10	Team 6
33	387	Team 5	Team 11
33	388	Team 12	Team 4
33	389	Team 3	Team 13
33	390	Team 14	Team 2
33	391	Team 1	Team 15
33	392	Team 16	Team 25
33	393	Team 24	Team 17
33	394	Team 18	Team 23
33	395	Team 22	Team 19
33	396	Team 20	Team 21
34	397	Team 8	Team 10
34	398	Team 11	Team 7
34	399	Team 6	Team 12
34	400	Team 13	Team 5
34	401	Team 4	Team 14
34	402	Team 15	Team 3
34	403	Team 2	Team 16
34	404	Team 17	Team 1
34	405	Team 25	Team 18
34	406	Team 19	Team 24
34	407	Team 23	Team 20
34	408	Team 21	Team 22
35	409	Team 9	Team 11
35	410	Team 12	Team 8
35	411	Team 7	Team 13
35	412	Team 14	Team 6
35	413	Team 5	Team 15
35	414	Team 16	Team 4
35	415	Team 3	Team 17
35	416	Team 18	Team 2
35	417	Team 1	Team 19
35	418	Team 20	Team 25
35	419	Team 24	Team 21
35	420	Team 22	Team 23
36	421	Team 10	Team 12
36	422	Team 13	Team 9
36	423	Team 8	Team 14
36	424	Team 15	Team 7
36	425	Team 6	Team 16
36	426	Team 17	Team 5
36	427	Team 4	Team 18
36	428	Team 19	Team 3
36	429	Team 2	Team 20
36	430	Team 21	Team 1
36	431	Team 25	Team 22
36	432	Team 23	Team 24
37	433	Team 11	Team 13
37	434	Team 14	Team 10
37	435	Team 9	Team 15
37	436	Team 16	Team 8
37	437	Team 7	Team 17
37	438	Team 18	Team 6
37	439	Team 5	Team 19
37	440	Team 20	Team 4
37	441	Team 3	Team 21
37	442	Team 22	Team 2
37	443	Team 1	Team 23
37	444	Team 24	Team 25
38	445	Team 12	Team 14
38	446	Team 15	Team 11
38	447	Team 10	Team 16
38	448	Team 17	Team 9
38	449	Team 8	Team 18
38	450	Team 19	Team 7
38	451	Team 6	Team 20
38	452	Team 21	Team 5
38	453	Team 4	Team 22
38	454	Team 23	Team 3
38	455	Team 2	Team 24
38	456	Team 25	Team 1
39	457	Team 13	Team 15
39	458	Team 16	Team 12
39	459	Team 11	Team 17
39	460	Team 18	Team 10
39	461	Team 9	Team 19
39	462	Team 20	Team 8
39	463	Team 7	Team 21
39	464	Team 22	Team 6
39	465	Team 5	Team 23
39	466	Team 24	Team 4
39	467	Team 3	Team 25
39	468	Team 1	Team 2
40	469	Team 14	Team 16
40	470	Team 17	Team 13
40	471	Team 12	Team 18
40	472	Team 19	Team 11
40	473	Team 10	Team 20
40	474	Team 21	Team 9
40	475	Team 8	Team 22
40	476	Team 23	Team 7
40	477	Team 6	Team 24
40	478	Team 25	Team 5
40	479	Team 4	Team 1
40	480	Team 2	Team 3
41	481	Team 15	Team 17
41	482	Team 18	Team 14
41	483	Team 13	Team 19
41	484	Team 20	Team 12
41	485	Team 11	Team 21
41	486	Team 22	Team 10
41	487	Team 9	Team 23
41	488	Team 24	Team 8
41	489	Team 7	Team 25
41	490	Team 1	Team 6
41	491	Team 5	Team 2
41	492	Team 3	Team 4
42	493	Team 16	Team 18
42	494	Team 19	Team 15
42	495	Team 14	Team 20
42	496	Team 21	Team 13
42	497	Team 12	Team 22
42	498	Team 23	Team 11
42	499	Team 10	Team 24
42	500	Team 25	Team 9
42	501	Team 8	Team 1
42	502	Team 2	Team 7
42	503	Team 6	Team 3
42	504	Team 4	Team 5
43	505	Team 17	Team 19
43	506	Team 20	Team 16
43	507	Team 15	Team 21
43	508	Team 22	Team 14
43	509	Team 13	Team 23
43	510	Team 24	Team 12
43	511	Team 11	Team 25
43	512	Team 1	Team 10
43	513	Team 9	Team 2
43	514	Team 3	Team 8
43	515	Team 7	Team 4
43	516	Team 5	Team 6
44	517	Team 18	Team 20
44	518	Team 21	Team 17
44	519	Team 16	Team 22
44	520	Team 23	Team 15
44	521	Team 14	Team 24
44	522	Team 25	Team 13
44	523	Team 12	Team 1
44	524	Team 2	Team 11
44	525	Team 10	Team 3
44	526	Team 4	Team 9
44	527	Team 8	Team 5
44	528	Team 6	Team 7
45	529	Team 19	Team 21
45	530	Team 22	Team 18
45	531	Team 17	Team 23
45	532	Team 24	Team 16
45	533	Team 15	Team 25
45	534	Team 1	Team 14
45	535	Team 13	Team 2
45	536	Team 3	Team 12
45	537	Team 11	Team 4
45	538	Team 5	Team 10
45	539	Team 9	Team 6
45	540	Team 7	Team 8
46	541	Team 20	Team 22
46	542	Team 23	Team 19
46	543	Team 18	Team 24
46	544	Team 25	Team 17
46	545	Team 16	Team 1
46	546	Team 2	Team 15
46	547	Team 14	Team 3
46	548	Team 4	Team 13
46	549	Team 12	Team 5
46	550	Team 6	Team 11
46	551	Team 10	Team 7
46	552	Team 8	Team 9
47	553	Team 21	Team 23
47	554	Team 24	Team 20
47	555	Team 19	Team 25
47	556	Team 1	Team 18
47	557	Team 17	Team 2
47	558	Team 3	Team 16
47	559	Team 15	Team 4
47	560	Team 5	Team 14
47	561	Team 13	Team 6
47	562	Team 7	Team 12
47	563	Team 11	Team 8
47	564	Team 9	Team 10
48	565	Team 22	Team 24
48	566	Team 25	Team 21
48	567	Team 20	Team 1
48	568	Team 2	Team 19
48	569	Team 18	Team 3
48	570	Team 4	Team 17
48	571	Team 16	Team 5
48	572	Team 6	Team 15
48	573	Team 14	Team 7
48	574	Team 8	Team 13
48	575	Team 12	Team 9
48	576	Team 10	Team 11
49	577	Team 23	Team 25
49	578	Team 1	Team 22
49	579	Team 21	Team 2
49	580	Team 3	Team 20
49	581	Team 19	Team 4
49	582	Team 5	Team 18
49	583	Team 17	Team 6
49	584	Team 7	Team 16
49	585	Team 15	Team 8
49	586	Team 9	Team 14
49	587	Team 13	Team 10
49	588	Team 11	Team 12
50	589	Team 24	Team 1
50	590	Team 2	Team 23
50	591	Team 22	Team 3
50	592	Team 4	Team 21
50	593	Team 20	Team 5
50	594	Team 6	Team 19
50	595	Team 18	Team 7
50	596	Team 8	Team 17
50	597	Team 16	Team 9
50	598	Team 10	Team 15
50	599	Team 14	Team 11
50	600	Team 12	Team 13
51	601	Team 2	Team 25
51	602	Team 24	Team 3
51	603	Team 4	Team 23
51	604	Team 22	Team 5
51	605	Team 6	Team 21
51	606	Team 20	Team 7
51	607	Team 8	Team 19
51	608	Team 18	Team 9
51	609	Team 10	Team 17
51	610	Team 16	Team 11
51	611	Team 12	Team 15
51	612	Team 14	Team 13
52	613	Team 3	Team 1
52	614	Team 25	Team 4
52	615	Team 5	Team 24
52	616	Team 23	Team 6
52	617	Team 7	Team 22
52	618	Team 21	Team 8
52	619	Team 9	Team 20
52	620	Team 19	Team 10
52	621	Team 11	Team 18
52	622	Team 17	Team 12
52	623	Team 13	Team 16
52	624	Team 15	Team 14
53	625	Team 4	Team 2
53	626	Team 1	Team 5
53	627	Team 6	Team 25
53	628	Team 24	Team 7
53	629	Team 8	Team 23
53	630	Team 22	Team 9
53	631	Team 10	Team 21
53	632	Team 20	Team 11
53	633	Team 12	Team 19
53	634	Team 18	Team 13
53	635	Team 14	Team 17
53	636	Team 16	Team 15
54	637	Team 5	Team 3
54	638	Team 2	Team 6
54	639	Team 7	Team 1
54	640	Team 25	Team 8
54	641	Team 9	Team 24
54	642	Team 23	Team 10
54	643	Team 11	Team 22
54	644	Team 21	Team 12
54	645	Team 13	Team 20
54	646	Team 19	Team 14
54	647	Team 15	Team 18
54	648	Team 17	Team 16
55	649	Team 6	Team 4
55	650	Team 3	Team 7
55	651	Team 8	Team 2
55	652	Team 1	Team 9
55	653	Team 10	Team 25
55	654	Team 24	Team 11
55	655	Team 12	Team 23
55	656	Team 22	Team 13
55	657	Team 14	Team 21
55	658	Team 20	Team 15
55	659	Team 16	Team 19
55	660	Team 18	Team 17
56	661	Team 7	Team 5
56	662	Team 4	Team 8
56	663	Team 9	Team 3
56	664	Team 2	Team 10
56	665	Team 11	Team 1
56	666	Team 25	Team 12
56	667	Team 13	Team 24
56	668	Team 23	Team 14
56	669	Team 15	Team 22
56	670	Team 21	Team 16
56	671	Team 17	Team 20
56	672	Team 19	Team 18
57	673	Team 5	Team 6
57	674	Team 3	Team 4
57	675	Team 1	Team 2
