Round	Game #	Home Team	Visitor Team
24	141	Team 4	Team 11
24	142	Team 10	Team 5
24	143	Team 6	Team 9
24	144	Team 8	Team 7
25	145	Team 12	Team 3
25	146	Team 2	Team 4
25	147	Team 5	Team 1
25	148	Team 11	Team 6
25	149	Team 7	Team 10
25	150	Team 9	Team 8
26	151	Team 4	Team 12
26	152	Team 3	Team 5
26	153	Team 6	Team 2
26	154	Team 1	Team 7
26	155	Team 8	Team 11
26	156	Team 10	Team 9
27	157	Team 12	Team 5
27	158	Team 4	Team 6
27	159	Team 7	Team 3
27	160	Team 2	Team 8
27	161	Team 9	Team 1
27	162	Team 11	Team 10
28	163	Team 6	Team 12
28	164	Team 5	Team 7
28	165	Team 8	Team 4
28	166	Team 3	Team 9
28	167	Team 10	Team 2
28	168	Team 1	Team 11
29	169	Team 12	Team 7
29	170	Team 6	Team 8
29	171	Team 9	Team 5
29	172	Team 4	Team 10
29	173	Team 11	Team 3
29	174	Team 2	Team 1
30	175	Team 8	Team 12
30	176	Team 7	Team 9
30	177	Team 10	Team 6
30	178	Team 5	Team 11
30	179	Team 1	Team 4
30	180	Team 3	Team 2
31	181	Team 12	Team 9
31	182	Team 8	Team 10
31	183	Team 11	Team 7
31	184	Team 6	Team 1
31	185	Team 2	Team 5
31	186	Team 4	Team 3
32	187	Team 10	Team 12
32	188	Team 9	Team 11
32	189	Team 1	Team 8
32	190	Team 7	Team 2
32	191	Team 3	Team 6
32	192	Team 5	Team 4
33	193	Team 12	Team 11
33	194	Team 10	Team 1
33	195	Team 2	Team 9
33	196	Team 8	Team 3
33	197	Team 4	Team 7
33	198	Team 6	Team 5
34	199	Team 1	Team 12
34	200	Team 2	Team 11
34	201	Team 10	Team 3
34	202	Team 4	Team 9
34	203	Team 8	Team 5
34	204	Team 6	Team 7
35	205	Team 12	Team 2
35	206	Team 3	Team 1
35	207	Team 11	Team 4
35	208	Team 5	Team 10
35	209	Team 9	Team 6
35	210	Team 7	Team 8
36	211	Team 3	Team 12
36	212	Team 4	Team 2
36	213	Team 1	Team 5
36	214	Team 6	Team 11
36	215	Team 10	Team 7
36	216	Team 8	Team 9
37	217	Team 12	Team 4
37	218	Team 5	Team 3
37	219	Team 2	Team 6
37	220	Team 7	Team 1
37	221	Team 11	Team 8
37	222	Team 9	Team 10
38	223	Team 5	Team 12
38	224	Team 6	Team 4
38	225	Team 3	Team 7
38	226	Team 8	Team 2
38	227	Team 1	Team 9
38	228	Team 10	Team 11
39	229	Team 12	Team 6
39	230	Team 7	Team 5
39	231	Team 4	Team 8
39	232	Team 9	Team 3
39	233	Team 2	Team 10
39	234	Team 11	Team 1
40	235	Team 7	Team 12
40	236	Team 8	Team 6
40	237	Team 5	Team 9
40	238	Team 10	Team 4
40	239	Team 3	Team 11
40	240	Team 1	Team 2
41	241	Team 12	Team 8
41	242	Team 9	Team 7
41	243	Team 6	Team 10
41	244	Team 11	Team 5
41	245	Team 4	Team 1
41	246	Team 2	Team 3
42	247	Team 9	Team 12
42	248	Team 10	Team 8
42	249	Team 7	Team 11
42	250	Team 1	Team 6
42	251	Team 5	Team 2
42	252	Team 3	Team 4
43	253	Team 12	Team 10
43	254	Team 11	Team 9
43	255	Team 8	Team 1
43	256	Team 2	Team 7
43	257	Team 6	Team 3
43	258	Team 4	Team 5
44	259	Team 11	Team 12
44	260	Team 1	Team 10
44	261	Team 9	Team 2
44	262	Team 3	Team 8
44	263	Team 7	Team 4
44	264	Team 5	Team 6
45	265	Team 12	Team 1
45	266	Team 11	Team 2
45	267	Team 3	Team 10
45	268	Team 9	Team 4
45	269	Team 5	Team 8
45	270	Team 7	Team 6
46	271	Team 2	Team 12
46	272	Team 1	Team 3
46	273	Team 4	Team 11
46	274	Team 10	Team 5
46	275	Team 6	Team 9
46	276	Team 8	Team 7
47	277	Team 12	Team 3
47	278	Team 2	Team 4
47	279	Team 5	Team 1
47	280	Team 11	Team 6
47	281	Team 7	Team 10
47	282	Team 9	Team 8
48	283	Team 4	Team 12
48	284	Team 3	Team 5
48	285	Team 6	Team 2
48	286	Team 1	Team 7
48	287	Team 8	Team 11
48	288	Team 10	Team 9
49	289	Team 12	Team 5
49	290	Team 4	Team 6
49	291	Team 7	Team 3
49	292	Team 2	Team 8
49	293	Team 9	Team 1
49	294	Team 11	Team 10
50	295	Team 6	Team 12
50	296	Team 5	Team 7
50	297	Team 8	Team 4
50	298	Team 3	Team 9
50	299	Team 10	Team 2
50	300	Team 1	Team 11
51	301	Team 12	Team 7
51	302	Team 6	Team 8
51	303	Team 9	Team 5
51	304	Team 4	Team 10
51	305	Team 11	Team 3
51	306	Team 2	Team 1
52	307	Team 8	Team 12
52	308	Team 7	Team 9
52	309	Team 10	Team 6
52	310	Team 5	Team 11
52	311	Team 1	Team 4
52	312	Team 3	Team 2
53	313	Team 12	Team 9
53	314	Team 8	Team 10
53	315	Team 11	Team 7
53	316	Team 6	Team 1
53	317	Team 2	Team 5
53	318	Team 4	Team 3
54	319	Team 10	Team 12
54	320	Team 9	Team 11
54	321	Team 1	Team 8
54	322	Team 7	Team 2
54	323	Team 3	Team 6
54	324	Team 5	Team 4
