Round	Game #	Home Team	Visitor Team
29	142	Team 3	Team 1
29	143	Team 9	Team 4
29	144	Team 5	Team 8
29	145	Team 7	Team 6
30	146	Team 3	Team 10
30	147	Team 4	Team 2
30	148	Team 1	Team 5
30	149	Team 6	Team 9
30	150	Team 8	Team 7
31	151	Team 10	Team 4
31	152	Team 5	Team 3
31	153	Team 2	Team 6
31	154	Team 7	Team 1
31	155	Team 9	Team 8
32	156	Team 5	Team 10
32	157	Team 6	Team 4
32	158	Team 3	Team 7
32	159	Team 8	Team 2
32	160	Team 1	Team 9
33	161	Team 10	Team 6
33	162	Team 7	Team 5
33	163	Team 4	Team 8
33	164	Team 9	Team 3
33	165	Team 2	Team 1
34	166	Team 7	Team 10
34	167	Team 8	Team 6
34	168	Team 5	Team 9
34	169	Team 1	Team 4
34	170	Team 3	Team 2
35	171	Team 10	Team 8
35	172	Team 9	Team 7
35	173	Team 6	Team 1
35	174	Team 2	Team 5
35	175	Team 4	Team 3
36	176	Team 9	Team 10
36	177	Team 1	Team 8
36	178	Team 7	Team 2
36	179	Team 3	Team 6
36	180	Team 5	Team 4
37	181	Team 10	Team 1
37	182	Team 9	Team 2
37	183	Team 3	Team 8
37	184	Team 7	Team 4
37	185	Team 5	Team 6
38	186	Team 2	Team 10
38	187	Team 1	Team 3
38	188	Team 4	Team 9
38	189	Team 8	Team 5
38	190	Team 6	Team 7
39	191	Team 10	Team 3
39	192	Team 2	Team 4
39	193	Team 5	Team 1
39	194	Team 9	Team 6
39	195	Team 7	Team 8
40	196	Team 4	Team 10
40	197	Team 3	Team 5
40	198	Team 6	Team 2
40	199	Team 1	Team 7
40	200	Team 8	Team 9
41	201	Team 10	Team 5
41	202	Team 4	Team 6
41	203	Team 7	Team 3
41	204	Team 2	Team 8
41	205	Team 9	Team 1
42	206	Team 6	Team 10
42	207	Team 5	Team 7
42	208	Team 8	Team 4
42	209	Team 3	Team 9
42	210	Team 1	Team 2
43	211	Team 10	Team 7
43	212	Team 6	Team 8
43	213	Team 9	Team 5
43	214	Team 4	Team 1
43	215	Team 2	Team 3
44	216	Team 8	Team 10
44	217	Team 7	Team 9
44	218	Team 1	Team 6
44	219	Team 5	Team 2
44	220	Team 3	Team 4
45	221	Team 10	Team 9
45	222	Team 8	Team 1
45	223	Team 2	Team 7
45	224	Team 6	Team 3
45	225	Team 4	Team 5
46	226	Team 1	Team 10
46	227	Team 2	Team 9
46	228	Team 8	Team 3
46	229	Team 4	Team 7
46	230	Team 6	Team 5
47	231	Team 10	Team 2
47	232	Team 3	Team 1
47	233	Team 9	Team 4
47	234	Team 5	Team 8
47	235	Team 7	Team 6
48	236	Team 3	Team 10
48	237	Team 4	Team 2
48	238	Team 1	Team 5
48	239	Team 6	Team 9
48	240	Team 8	Team 7
49	241	Team 10	Team 4
49	242	Team 5	Team 3
49	243	Team 2	Team 6
49	244	Team 7	Team 1
49	245	Team 9	Team 8
50	246	Team 5	Team 10
50	247	Team 6	Team 4
50	248	Team 3	Team 7
50	249	Team 8	Team 2
50	250	Team 1	Team 9
51	251	Team 10	Team 6
51	252	Team 7	Team 5
51	253	Team 4	Team 8
51	254	Team 9	Team 3
51	255	Team 2	Team 1
52	256	Team 7	Team 10
52	257	Team 8	Team 6
52	258	Team 5	Team 9
52	259	Team 1	Team 4
52	260	Team 3	Team 2
53	261	Team 10	Team 8
53	262	Team 9	Team 7
53	263	Team 6	Team 1
53	264	Team 2	Team 5
53	265	Team 4	Team 3
54	266	Team 9	Team 10
54	267	Team 1	Team 8
54	268	Team 7	Team 2
54	269	Team 3	Team 6
54	270	Team 5	Team 4
