Round	Game #	Home Team	Visitor Team
8	115	Team 10	Team 6
8	116	Team 5	Team 11
8	117	Team 12	Team 4
8	118	Team 3	Team 13
8	119	Team 14	Team 2
8	120	Team 1	Team 15
8	121	Team 16	Team 31
8	122	Team 30	Team 17
8	123	Team 18	Team 29
8	124	Team 28	Team 19
8	125	Team 20	Team 27
8	126	Team 26	Team 21
8	127	Team 22	Team 25
8	128	Team 24	Team 23
9	129	Team 32	Team 9
9	130	Team 8	Team 10
9	131	Team 11	Team 7
9	132	Team 6	Team 12
9	133	Team 13	Team 5
9	134	Team 4	Team 14
9	135	Team 15	Team 3
9	136	Team 2	Team 16
9	137	Team 17	Team 1
9	138	Team 31	Team 18
9	139	Team 19	Team 30
9	140	Team 29	Team 20
9	141	Team 21	Team 28
9	142	Team 27	Team 22
9	143	Team 23	Team 26
9	144	Team 25	Team 24
10	145	Team 10	Team 32
10	146	Team 9	Team 11
10	147	Team 12	Team 8
10	148	Team 7	Team 13
10	149	Team 14	Team 6
10	150	Team 5	Team 15
10	151	Team 16	Team 4
10	152	Team 3	Team 17
10	153	Team 18	Team 2
10	154	Team 1	Team 19
10	155	Team 20	Team 31
10	156	Team 30	Team 21
10	157	Team 22	Team 29
10	158	Team 28	Team 23
10	159	Team 24	Team 27
10	160	Team 26	Team 25
11	161	Team 32	Team 11
11	162	Team 10	Team 12
11	163	Team 13	Team 9
11	164	Team 8	Team 14
11	165	Team 15	Team 7
11	166	Team 6	Team 16
11	167	Team 17	Team 5
11	168	Team 4	Team 18
11	169	Team 19	Team 3
11	170	Team 2	Team 20
11	171	Team 21	Team 1
11	172	Team 31	Team 22
11	173	Team 23	Team 30
11	174	Team 29	Team 24
11	175	Team 25	Team 28
11	176	Team 27	Team 26
12	177	Team 12	Team 32
12	178	Team 11	Team 13
12	179	Team 14	Team 10
12	180	Team 9	Team 15
12	181	Team 16	Team 8
12	182	Team 7	Team 17
12	183	Team 18	Team 6
12	184	Team 5	Team 19
12	185	Team 20	Team 4
12	186	Team 3	Team 21
12	187	Team 22	Team 2
12	188	Team 1	Team 23
12	189	Team 24	Team 31
12	190	Team 30	Team 25
12	191	Team 26	Team 29
12	192	Team 28	Team 27
13	193	Team 32	Team 13
13	194	Team 12	Team 14
13	195	Team 15	Team 11
13	196	Team 10	Team 16
13	197	Team 17	Team 9
13	198	Team 8	Team 18
13	199	Team 19	Team 7
13	200	Team 6	Team 20
13	201	Team 21	Team 5
13	202	Team 4	Team 22
13	203	Team 23	Team 3
13	204	Team 2	Team 24
13	205	Team 25	Team 1
13	206	Team 31	Team 26
13	207	Team 27	Team 30
13	208	Team 29	Team 28
14	209	Team 14	Team 32
14	210	Team 13	Team 15
14	211	Team 16	Team 12
14	212	Team 11	Team 17
14	213	Team 18	Team 10
14	214	Team 9	Team 19
14	215	Team 20	Team 8
14	216	Team 7	Team 21
14	217	Team 22	Team 6
14	218	Team 5	Team 23
14	219	Team 24	Team 4
14	220	Team 3	Team 25
14	221	Team 26	Team 2
14	222	Team 1	Team 27
14	223	Team 28	Team 31
14	224	Team 30	Team 29
15	225	Team 32	Team 15
15	226	Team 14	Team 16
15	227	Team 17	Team 13
15	228	Team 12	Team 18
15	229	Team 19	Team 11
15	230	Team 10	Team 20
15	231	Team 21	Team 9
15	232	Team 8	Team 22
15	233	Team 23	Team 7
15	234	Team 6	Team 24
15	235	Team 25	Team 5
15	236	Team 4	Team 26
15	237	Team 27	Team 3
15	238	Team 2	Team 28
15	239	Team 29	Team 1
15	240	Team 31	Team 30
16	241	Team 16	Team 32
16	242	Team 15	Team 17
16	243	Team 18	Team 14
16	244	Team 13	Team 19
16	245	Team 20	Team 12
16	246	Team 11	Team 21
16	247	Team 22	Team 10
16	248	Team 9	Team 23
16	249	Team 24	Team 8
16	250	Team 7	Team 25
16	251	Team 26	Team 6
16	252	Team 5	Team 27
16	253	Team 28	Team 4
16	254	Team 3	Team 29
16	255	Team 30	Team 2
16	256	Team 1	Team 31
17	257	Team 32	Team 17
17	258	Team 16	Team 18
17	259	Team 19	Team 15
17	260	Team 14	Team 20
17	261	Team 21	Team 13
17	262	Team 12	Team 22
17	263	Team 23	Team 11
17	264	Team 10	Team 24
17	265	Team 25	Team 9
17	266	Team 8	Team 26
17	267	Team 27	Team 7
17	268	Team 6	Team 28
17	269	Team 29	Team 5
17	270	Team 4	Team 30
17	271	Team 31	Team 3
17	272	Team 2	Team 1
18	273	Team 18	Team 32
18	274	Team 17	Team 19
18	275	Team 20	Team 16
18	276	Team 15	Team 21
18	277	Team 22	Team 14
18	278	Team 13	Team 23
18	279	Team 24	Team 12
18	280	Team 11	Team 25
18	281	Team 26	Team 10
18	282	Team 9	Team 27
18	283	Team 28	Team 8
18	284	Team 7	Team 29
18	285	Team 30	Team 6
18	286	Team 5	Team 31
18	287	Team 1	Team 4
18	288	Team 3	Team 2
19	289	Team 32	Team 19
19	290	Team 18	Team 20
19	291	Team 21	Team 17
19	292	Team 16	Team 22
19	293	Team 23	Team 15
19	294	Team 14	Team 24
19	295	Team 25	Team 13
19	296	Team 12	Team 26
19	297	Team 27	Team 11
19	298	Team 10	Team 28
19	299	Team 29	Team 9
19	300	Team 8	Team 30
19	301	Team 31	Team 7
19	302	Team 6	Team 1
19	303	Team 2	Team 5
19	304	Team 4	Team 3
20	305	Team 20	Team 32
20	306	Team 19	Team 21
20	307	Team 22	Team 18
20	308	Team 17	Team 23
20	309	Team 24	Team 16
20	310	Team 15	Team 25
20	311	Team 26	Team 14
20	312	Team 13	Team 27
20	313	Team 28	Team 12
20	314	Team 11	Team 29
20	315	Team 30	Team 10
20	316	Team 9	Team 31
20	317	Team 1	Team 8
20	318	Team 7	Team 2
20	319	Team 3	Team 6
20	320	Team 5	Team 4
21	321	Team 32	Team 21
21	322	Team 20	Team 22
21	323	Team 23	Team 19
21	324	Team 18	Team 24
21	325	Team 25	Team 17
21	326	Team 16	Team 26
21	327	Team 27	Team 15
21	328	Team 14	Team 28
21	329	Team 29	Team 13
21	330	Team 12	Team 30
21	331	Team 31	Team 11
21	332	Team 10	Team 1
21	333	Team 2	Team 9
21	334	Team 8	Team 3
21	335	Team 4	Team 7
21	336	Team 6	Team 5
22	337	Team 22	Team 32
22	338	Team 21	Team 23
22	339	Team 24	Team 20
22	340	Team 19	Team 25
22	341	Team 26	Team 18
22	342	Team 17	Team 27
22	343	Team 28	Team 16
22	344	Team 15	Team 29
22	345	Team 30	Team 14
22	346	Team 13	Team 31
22	347	Team 1	Team 12
22	348	Team 11	Team 2
22	349	Team 3	Team 10
22	350	Team 9	Team 4
22	351	Team 5	Team 8
22	352	Team 7	Team 6
23	353	Team 32	Team 23
23	354	Team 22	Team 24
23	355	Team 25	Team 21
23	356	Team 20	Team 26
23	357	Team 27	Team 19
23	358	Team 18	Team 28
23	359	Team 29	Team 17
23	360	Team 16	Team 30
23	361	Team 31	Team 15
23	362	Team 14	Team 1
23	363	Team 2	Team 13
23	364	Team 12	Team 3
23	365	Team 4	Team 11
23	366	Team 10	Team 5
23	367	Team 6	Team 9
23	368	Team 8	Team 7
24	369	Team 24	Team 32
24	370	Team 23	Team 25
24	371	Team 26	Team 22
24	372	Team 21	Team 27
24	373	Team 28	Team 20
24	374	Team 19	Team 29
24	375	Team 30	Team 18
24	376	Team 17	Team 31
24	377	Team 1	Team 16
24	378	Team 15	Team 2
24	379	Team 3	Team 14
24	380	Team 13	Team 4
24	381	Team 5	Team 12
24	382	Team 11	Team 6
24	383	Team 7	Team 10
24	384	Team 9	Team 8
25	385	Team 32	Team 25
25	386	Team 24	Team 26
25	387	Team 27	Team 23
25	388	Team 22	Team 28
25	389	Team 29	Team 21
25	390	Team 20	Team 30
25	391	Team 31	Team 19
25	392	Team 18	Team 1
25	393	Team 2	Team 17
25	394	Team 16	Team 3
25	395	Team 4	Team 15
25	396	Team 14	Team 5
25	397	Team 6	Team 13
25	398	Team 12	Team 7
25	399	Team 8	Team 11
25	400	Team 10	Team 9
26	401	Team 26	Team 32
26	402	Team 25	Team 27
26	403	Team 28	Team 24
26	404	Team 23	Team 29
26	405	Team 30	Team 22
26	406	Team 21	Team 31
26	407	Team 1	Team 20
26	408	Team 19	Team 2
26	409	Team 3	Team 18
26	410	Team 17	Team 4
26	411	Team 5	Team 16
26	412	Team 15	Team 6
26	413	Team 7	Team 14
26	414	Team 13	Team 8
26	415	Team 9	Team 12
26	416	Team 11	Team 10
27	417	Team 32	Team 27
27	418	Team 26	Team 28
27	419	Team 29	Team 25
27	420	Team 24	Team 30
27	421	Team 31	Team 23
27	422	Team 22	Team 1
27	423	Team 2	Team 21
27	424	Team 20	Team 3
27	425	Team 4	Team 19
27	426	Team 18	Team 5
27	427	Team 6	Team 17
27	428	Team 16	Team 7
27	429	Team 8	Team 15
27	430	Team 14	Team 9
27	431	Team 10	Team 13
27	432	Team 12	Team 11
28	433	Team 28	Team 32
28	434	Team 27	Team 29
28	435	Team 30	Team 26
28	436	Team 25	Team 31
28	437	Team 1	Team 24
28	438	Team 23	Team 2
28	439	Team 3	Team 22
28	440	Team 21	Team 4
28	441	Team 5	Team 20
28	442	Team 19	Team 6
28	443	Team 7	Team 18
28	444	Team 17	Team 8
28	445	Team 9	Team 16
28	446	Team 15	Team 10
28	447	Team 11	Team 14
28	448	Team 13	Team 12
29	449	Team 32	Team 29
29	450	Team 28	Team 30
29	451	Team 31	Team 27
29	452	Team 26	Team 1
29	453	Team 2	Team 25
29	454	Team 24	Team 3
29	455	Team 4	Team 23
29	456	Team 22	Team 5
29	457	Team 6	Team 21
29	458	Team 20	Team 7
29	459	Team 8	Team 19
29	460	Team 18	Team 9
29	461	Team 10	Team 17
29	462	Team 16	Team 11
29	463	Team 12	Team 15
29	464	Team 14	Team 13
30	465	Team 30	Team 32
30	466	Team 29	Team 31
30	467	Team 1	Team 28
30	468	Team 27	Team 2
30	469	Team 3	Team 26
30	470	Team 25	Team 4
30	471	Team 5	Team 24
30	472	Team 23	Team 6
30	473	Team 7	Team 22
30	474	Team 21	Team 8
30	475	Team 9	Team 20
30	476	Team 19	Team 10
30	477	Team 11	Team 18
30	478	Team 17	Team 12
30	479	Team 13	Team 16
30	480	Team 15	Team 14
31	481	Team 32	Team 31
31	482	Team 30	Team 1
31	483	Team 2	Team 29
31	484	Team 28	Team 3
31	485	Team 4	Team 27
31	486	Team 26	Team 5
31	487	Team 6	Team 25
31	488	Team 24	Team 7
31	489	Team 8	Team 23
31	490	Team 22	Team 9
31	491	Team 10	Team 21
31	492	Team 20	Team 11
31	493	Team 12	Team 19
31	494	Team 18	Team 13
31	495	Team 14	Team 17
31	496	Team 16	Team 15
32	497	Team 1	Team 32
32	498	Team 2	Team 31
32	499	Team 30	Team 3
32	500	Team 4	Team 29
32	501	Team 28	Team 5
32	502	Team 6	Team 27
32	503	Team 26	Team 7
32	504	Team 8	Team 25
32	505	Team 24	Team 9
32	506	Team 10	Team 23
32	507	Team 22	Team 11
32	508	Team 12	Team 21
32	509	Team 20	Team 13
32	510	Team 14	Team 19
32	511	Team 18	Team 15
32	512	Team 16	Team 17
33	513	Team 32	Team 2
33	514	Team 3	Team 1
33	515	Team 31	Team 4
33	516	Team 5	Team 30
33	517	Team 29	Team 6
33	518	Team 7	Team 28
33	519	Team 27	Team 8
33	520	Team 9	Team 26
33	521	Team 25	Team 10
33	522	Team 11	Team 24
33	523	Team 23	Team 12
33	524	Team 13	Team 22
33	525	Team 21	Team 14
33	526	Team 15	Team 20
33	527	Team 19	Team 16
33	528	Team 17	Team 18
34	529	Team 3	Team 32
34	530	Team 4	Team 2
34	531	Team 1	Team 5
34	532	Team 6	Team 31
34	533	Team 30	Team 7
34	534	Team 8	Team 29
34	535	Team 28	Team 9
34	536	Team 10	Team 27
34	537	Team 26	Team 11
34	538	Team 12	Team 25
34	539	Team 24	Team 13
34	540	Team 14	Team 23
34	541	Team 22	Team 15
34	542	Team 16	Team 21
34	543	Team 20	Team 17
34	544	Team 18	Team 19
35	545	Team 32	Team 4
35	546	Team 5	Team 3
35	547	Team 2	Team 6
35	548	Team 7	Team 1
35	549	Team 31	Team 8
35	550	Team 9	Team 30
35	551	Team 29	Team 10
35	552	Team 11	Team 28
35	553	Team 27	Team 12
35	554	Team 13	Team 26
35	555	Team 25	Team 14
35	556	Team 15	Team 24
35	557	Team 23	Team 16
35	558	Team 17	Team 22
35	559	Team 21	Team 18
35	560	Team 19	Team 20
36	561	Team 5	Team 32
36	562	Team 6	Team 4
36	563	Team 3	Team 7
36	564	Team 8	Team 2
36	565	Team 1	Team 9
36	566	Team 10	Team 31
36	567	Team 30	Team 11
36	568	Team 12	Team 29
36	569	Team 28	Team 13
36	570	Team 14	Team 27
36	571	Team 26	Team 15
36	572	Team 16	Team 25
36	573	Team 24	Team 17
36	574	Team 18	Team 23
36	575	Team 22	Team 19
36	576	Team 20	Team 21
37	577	Team 32	Team 6
37	578	Team 7	Team 5
37	579	Team 4	Team 8
37	580	Team 9	Team 3
37	581	Team 2	Team 10
37	582	Team 11	Team 1
37	583	Team 31	Team 12
37	584	Team 13	Team 30
37	585	Team 29	Team 14
37	586	Team 15	Team 28
37	587	Team 27	Team 16
37	588	Team 17	Team 26
37	589	Team 25	Team 18
37	590	Team 19	Team 24
37	591	Team 23	Team 20
37	592	Team 21	Team 22
38	593	Team 7	Team 32
38	594	Team 8	Team 6
38	595	Team 5	Team 9
38	596	Team 10	Team 4
38	597	Team 3	Team 11
38	598	Team 12	Team 2
38	599	Team 1	Team 13
38	600	Team 14	Team 31
38	601	Team 30	Team 15
38	602	Team 16	Team 29
38	603	Team 28	Team 17
38	604	Team 18	Team 27
38	605	Team 26	Team 19
38	606	Team 20	Team 25
38	607	Team 24	Team 21
38	608	Team 22	Team 23
39	609	Team 32	Team 8
39	610	Team 9	Team 7
39	611	Team 6	Team 10
39	612	Team 11	Team 5
39	613	Team 4	Team 12
39	614	Team 13	Team 3
39	615	Team 2	Team 14
39	616	Team 15	Team 1
39	617	Team 31	Team 16
39	618	Team 17	Team 30
39	619	Team 29	Team 18
39	620	Team 19	Team 28
39	621	Team 27	Team 20
39	622	Team 21	Team 26
39	623	Team 25	Team 22
39	624	Team 23	Team 24
40	625	Team 9	Team 32
40	626	Team 10	Team 8
40	627	Team 7	Team 11
40	628	Team 12	Team 6
40	629	Team 5	Team 13
40	630	Team 14	Team 4
40	631	Team 3	Team 15
40	632	Team 16	Team 2
40	633	Team 1	Team 17
40	634	Team 18	Team 31
40	635	Team 30	Team 19
40	636	Team 20	Team 29
40	637	Team 28	Team 21
40	638	Team 22	Team 27
40	639	Team 26	Team 23
40	640	Team 24	Team 25
41	641	Team 32	Team 10
41	642	Team 11	Team 9
41	643	Team 8	Team 12
41	644	Team 13	Team 7
41	645	Team 6	Team 14
41	646	Team 15	Team 5
41	647	Team 4	Team 16
41	648	Team 17	Team 3
41	649	Team 2	Team 18
41	650	Team 19	Team 1
41	651	Team 31	Team 20
41	652	Team 21	Team 30
41	653	Team 29	Team 22
41	654	Team 23	Team 28
41	655	Team 27	Team 24
41	656	Team 25	Team 26
42	657	Team 11	Team 32
42	658	Team 12	Team 10
42	659	Team 9	Team 13
42	660	Team 14	Team 8
42	661	Team 7	Team 15
42	662	Team 16	Team 6
42	663	Team 5	Team 17
42	664	Team 18	Team 4
42	665	Team 3	Team 19
42	666	Team 20	Team 2
42	667	Team 1	Team 21
42	668	Team 22	Team 31
42	669	Team 30	Team 23
42	670	Team 24	Team 29
42	671	Team 28	Team 25
42	672	Team 26	Team 27
43	673	Team 32	Team 12
43	674	Team 13	Team 11
43	675	Team 10	Team 14
43	676	Team 15	Team 9
43	677	Team 8	Team 16
43	678	Team 17	Team 7
43	679	Team 6	Team 18
43	680	Team 19	Team 5
43	681	Team 4	Team 20
43	682	Team 21	Team 3
43	683	Team 2	Team 22
43	684	Team 23	Team 1
43	685	Team 31	Team 24
43	686	Team 25	Team 30
43	687	Team 29	Team 26
43	688	Team 27	Team 28
44	689	Team 13	Team 32
44	690	Team 14	Team 12
44	691	Team 11	Team 15
44	692	Team 16	Team 10
44	693	Team 9	Team 17
44	694	Team 18	Team 8
44	695	Team 7	Team 19
44	696	Team 20	Team 6
44	697	Team 5	Team 21
44	698	Team 22	Team 4
44	699	Team 3	Team 23
44	700	Team 24	Team 2
44	701	Team 1	Team 25
44	702	Team 26	Team 31
44	703	Team 30	Team 27
44	704	Team 28	Team 29
45	705	Team 32	Team 14
45	706	Team 15	Team 13
45	707	Team 12	Team 16
45	708	Team 17	Team 11
45	709	Team 10	Team 18
45	710	Team 19	Team 9
45	711	Team 8	Team 20
45	712	Team 21	Team 7
45	713	Team 6	Team 22
45	714	Team 23	Team 5
45	715	Team 4	Team 24
45	716	Team 25	Team 3
45	717	Team 2	Team 26
45	718	Team 27	Team 1
45	719	Team 31	Team 28
45	720	Team 29	Team 30
46	721	Team 15	Team 32
46	722	Team 16	Team 14
46	723	Team 13	Team 17
46	724	Team 18	Team 12
46	725	Team 11	Team 19
46	726	Team 20	Team 10
46	727	Team 9	Team 21
46	728	Team 22	Team 8
46	729	Team 7	Team 23
46	730	Team 24	Team 6
46	731	Team 5	Team 25
46	732	Team 26	Team 4
46	733	Team 3	Team 27
46	734	Team 28	Team 2
46	735	Team 1	Team 29
46	736	Team 30	Team 31
47	737	Team 32	Team 16
47	738	Team 17	Team 15
47	739	Team 14	Team 18
47	740	Team 19	Team 13
47	741	Team 12	Team 20
47	742	Team 21	Team 11
47	743	Team 10	Team 22
47	744	Team 23	Team 9
47	745	Team 8	Team 24
47	746	Team 25	Team 7
47	747	Team 6	Team 26
47	748	Team 27	Team 5
47	749	Team 4	Team 28
47	750	Team 29	Team 3
47	751	Team 2	Team 30
47	752	Team 31	Team 1
48	753	Team 17	Team 32
48	754	Team 18	Team 16
48	755	Team 15	Team 19
48	756	Team 20	Team 14
48	757	Team 13	Team 21
48	758	Team 22	Team 12
48	759	Team 11	Team 23
48	760	Team 24	Team 10
48	761	Team 9	Team 25
48	762	Team 26	Team 8
48	763	Team 7	Team 27
48	764	Team 28	Team 6
48	765	Team 5	Team 29
48	766	Team 30	Team 4
48	767	Team 3	Team 31
48	768	Team 1	Team 2
49	769	Team 32	Team 18
49	770	Team 19	Team 17
49	771	Team 16	Team 20
49	772	Team 21	Team 15
49	773	Team 14	Team 22
49	774	Team 23	Team 13
49	775	Team 12	Team 24
49	776	Team 25	Team 11
49	777	Team 10	Team 26
49	778	Team 27	Team 9
49	779	Team 8	Team 28
49	780	Team 29	Team 7
49	781	Team 6	Team 30
49	782	Team 31	Team 5
49	783	Team 4	Team 1
49	784	Team 2	Team 3
50	785	Team 19	Team 32
50	786	Team 20	Team 18
50	787	Team 17	Team 21
50	788	Team 22	Team 16
50	789	Team 15	Team 23
50	790	Team 24	Team 14
50	791	Team 13	Team 25
50	792	Team 26	Team 12
50	793	Team 11	Team 27
50	794	Team 28	Team 10
50	795	Team 9	Team 29
50	796	Team 30	Team 8
50	797	Team 7	Team 31
50	798	Team 1	Team 6
50	799	Team 5	Team 2
50	800	Team 3	Team 4
51	801	Team 32	Team 20
51	802	Team 21	Team 19
51	803	Team 18	Team 22
51	804	Team 23	Team 17
51	805	Team 16	Team 24
51	806	Team 25	Team 15
51	807	Team 14	Team 26
51	808	Team 27	Team 13
51	809	Team 12	Team 28
51	810	Team 29	Team 11
51	811	Team 10	Team 30
51	812	Team 31	Team 9
51	813	Team 8	Team 1
51	814	Team 2	Team 7
51	815	Team 6	Team 3
51	816	Team 4	Team 5
52	817	Team 21	Team 32
52	818	Team 22	Team 20
52	819	Team 19	Team 23
52	820	Team 24	Team 18
52	821	Team 17	Team 25
52	822	Team 26	Team 16
52	823	Team 15	Team 27
52	824	Team 28	Team 14
52	825	Team 13	Team 29
52	826	Team 30	Team 12
52	827	Team 11	Team 31
52	828	Team 1	Team 10
52	829	Team 9	Team 2
52	830	Team 3	Team 8
52	831	Team 7	Team 4
52	832	Team 5	Team 6
53	833	Team 32	Team 22
53	834	Team 23	Team 21
53	835	Team 20	Team 24
53	836	Team 25	Team 19
53	837	Team 18	Team 26
53	838	Team 27	Team 17
53	839	Team 16	Team 28
53	840	Team 29	Team 15
53	841	Team 14	Team 30
53	842	Team 31	Team 13
53	843	Team 12	Team 1
53	844	Team 2	Team 11
53	845	Team 10	Team 3
53	846	Team 4	Team 9
53	847	Team 8	Team 5
53	848	Team 6	Team 7
54	849	Team 23	Team 32
54	850	Team 24	Team 22
54	851	Team 21	Team 25
54	852	Team 26	Team 20
54	853	Team 19	Team 27
54	854	Team 28	Team 18
54	855	Team 17	Team 29
54	856	Team 30	Team 16
54	857	Team 15	Team 31
54	858	Team 1	Team 14
54	859	Team 13	Team 2
54	860	Team 3	Team 12
54	861	Team 11	Team 4
54	862	Team 5	Team 10
54	863	Team 9	Team 6
54	864	Team 7	Team 8
