Round	Game #	Home Team	Visitor Team
13	102	Team 7	Team 2
13	103	Team 3	Team 6
13	104	Team 5	Team 4
14	105	Team 15	Team 13
14	106	Team 12	Team 16
14	107	Team 17	Team 11
14	108	Team 10	Team 1
14	109	Team 2	Team 9
14	110	Team 8	Team 3
14	111	Team 4	Team 7
14	112	Team 6	Team 5
15	113	Team 16	Team 14
15	114	Team 13	Team 17
15	115	Team 1	Team 12
15	116	Team 11	Team 2
15	117	Team 3	Team 10
15	118	Team 9	Team 4
15	119	Team 5	Team 8
15	120	Team 7	Team 6
16	121	Team 17	Team 15
16	122	Team 14	Team 1
16	123	Team 2	Team 13
16	124	Team 12	Team 3
16	125	Team 4	Team 11
16	126	Team 10	Team 5
16	127	Team 6	Team 9
16	128	Team 8	Team 7
17	129	Team 1	Team 16
17	130	Team 15	Team 2
17	131	Team 3	Team 14
17	132	Team 13	Team 4
17	133	Team 5	Team 12
17	134	Team 11	Team 6
17	135	Team 7	Team 10
17	136	Team 9	Team 8
18	137	Team 17	Team 2
18	138	Team 3	Team 16
18	139	Team 15	Team 4
18	140	Team 5	Team 14
18	141	Team 13	Team 6
18	142	Team 7	Team 12
18	143	Team 11	Team 8
18	144	Team 9	Team 10
19	145	Team 1	Team 3
19	146	Team 4	Team 17
19	147	Team 16	Team 5
19	148	Team 6	Team 15
19	149	Team 14	Team 7
19	150	Team 8	Team 13
19	151	Team 12	Team 9
19	152	Team 10	Team 11
20	153	Team 2	Team 4
20	154	Team 5	Team 1
20	155	Team 17	Team 6
20	156	Team 7	Team 16
20	157	Team 15	Team 8
20	158	Team 9	Team 14
20	159	Team 13	Team 10
20	160	Team 11	Team 12
21	161	Team 3	Team 5
21	162	Team 6	Team 2
21	163	Team 1	Team 7
21	164	Team 8	Team 17
21	165	Team 16	Team 9
21	166	Team 10	Team 15
21	167	Team 14	Team 11
21	168	Team 12	Team 13
22	169	Team 4	Team 6
22	170	Team 7	Team 3
22	171	Team 2	Team 8
22	172	Team 9	Team 1
22	173	Team 17	Team 10
22	174	Team 11	Team 16
22	175	Team 15	Team 12
22	176	Team 13	Team 14
23	177	Team 5	Team 7
23	178	Team 8	Team 4
23	179	Team 3	Team 9
23	180	Team 10	Team 2
23	181	Team 1	Team 11
23	182	Team 12	Team 17
23	183	Team 16	Team 13
23	184	Team 14	Team 15
24	185	Team 6	Team 8
24	186	Team 9	Team 5
24	187	Team 4	Team 10
24	188	Team 11	Team 3
24	189	Team 2	Team 12
24	190	Team 13	Team 1
24	191	Team 17	Team 14
24	192	Team 15	Team 16
25	193	Team 7	Team 9
25	194	Team 10	Team 6
25	195	Team 5	Team 11
25	196	Team 12	Team 4
25	197	Team 3	Team 13
25	198	Team 14	Team 2
25	199	Team 1	Team 15
25	200	Team 16	Team 17
26	201	Team 8	Team 10
26	202	Team 11	Team 7
26	203	Team 6	Team 12
26	204	Team 13	Team 5
26	205	Team 4	Team 14
26	206	Team 15	Team 3
26	207	Team 2	Team 16
26	208	Team 17	Team 1
27	209	Team 9	Team 11
27	210	Team 12	Team 8
27	211	Team 7	Team 13
27	212	Team 14	Team 6
27	213	Team 5	Team 15
27	214	Team 16	Team 4
27	215	Team 3	Team 17
27	216	Team 1	Team 2
28	217	Team 10	Team 12
28	218	Team 13	Team 9
28	219	Team 8	Team 14
28	220	Team 15	Team 7
28	221	Team 6	Team 16
28	222	Team 17	Team 5
28	223	Team 4	Team 1
28	224	Team 2	Team 3
29	225	Team 11	Team 13
29	226	Team 14	Team 10
29	227	Team 9	Team 15
29	228	Team 16	Team 8
29	229	Team 7	Team 17
29	230	Team 1	Team 6
29	231	Team 5	Team 2
29	232	Team 3	Team 4
30	233	Team 12	Team 14
30	234	Team 15	Team 11
30	235	Team 10	Team 16
30	236	Team 17	Team 9
30	237	Team 8	Team 1
30	238	Team 2	Team 7
30	239	Team 6	Team 3
30	240	Team 4	Team 5
31	241	Team 13	Team 15
31	242	Team 16	Team 12
31	243	Team 11	Team 17
31	244	Team 1	Team 10
31	245	Team 9	Team 2
31	246	Team 3	Team 8
31	247	Team 7	Team 4
31	248	Team 5	Team 6
32	249	Team 14	Team 16
32	250	Team 17	Team 13
32	251	Team 12	Team 1
32	252	Team 2	Team 11
32	253	Team 10	Team 3
32	254	Team 4	Team 9
32	255	Team 8	Team 5
32	256	Team 6	Team 7
33	257	Team 15	Team 17
33	258	Team 1	Team 14
33	259	Team 13	Team 2
33	260	Team 3	Team 12
33	261	Team 11	Team 4
33	262	Team 5	Team 10
33	263	Team 9	Team 6
33	264	Team 7	Team 8
34	265	Team 16	Team 1
34	266	Team 2	Team 15
34	267	Team 14	Team 3
34	268	Team 4	Team 13
34	269	Team 12	Team 5
34	270	Team 6	Team 11
34	271	Team 10	Team 7
34	272	Team 8	Team 9
35	273	Team 2	Team 17
35	274	Team 16	Team 3
35	275	Team 4	Team 15
35	276	Team 14	Team 5
35	277	Team 6	Team 13
35	278	Team 12	Team 7
35	279	Team 8	Team 11
35	280	Team 10	Team 9
36	281	Team 3	Team 1
36	282	Team 17	Team 4
36	283	Team 5	Team 16
36	284	Team 15	Team 6
36	285	Team 7	Team 14
36	286	Team 13	Team 8
36	287	Team 9	Team 12
36	288	Team 11	Team 10
37	289	Team 4	Team 2
37	290	Team 1	Team 5
37	291	Team 6	Team 17
37	292	Team 16	Team 7
37	293	Team 8	Team 15
37	294	Team 14	Team 9
37	295	Team 10	Team 13
37	296	Team 12	Team 11
38	297	Team 5	Team 3
38	298	Team 2	Team 6
38	299	Team 7	Team 1
38	300	Team 17	Team 8
38	301	Team 9	Team 16
38	302	Team 15	Team 10
38	303	Team 11	Team 14
38	304	Team 13	Team 12
39	305	Team 6	Team 4
39	306	Team 3	Team 7
39	307	Team 8	Team 2
39	308	Team 1	Team 9
39	309	Team 10	Team 17
39	310	Team 16	Team 11
39	311	Team 12	Team 15
39	312	Team 14	Team 13
40	313	Team 7	Team 5
40	314	Team 4	Team 8
40	315	Team 9	Team 3
40	316	Team 2	Team 10
40	317	Team 11	Team 1
40	318	Team 17	Team 12
40	319	Team 13	Team 16
40	320	Team 15	Team 14
41	321	Team 8	Team 6
41	322	Team 5	Team 9
41	323	Team 10	Team 4
41	324	Team 3	Team 11
41	325	Team 12	Team 2
41	326	Team 1	Team 13
41	327	Team 14	Team 17
41	328	Team 16	Team 15
42	329	Team 9	Team 7
42	330	Team 6	Team 10
42	331	Team 11	Team 5
42	332	Team 4	Team 12
42	333	Team 13	Team 3
42	334	Team 2	Team 14
42	335	Team 15	Team 1
42	336	Team 17	Team 16
43	337	Team 10	Team 8
43	338	Team 7	Team 11
43	339	Team 12	Team 6
43	340	Team 5	Team 13
43	341	Team 14	Team 4
43	342	Team 3	Team 15
43	343	Team 16	Team 2
43	344	Team 1	Team 17
44	345	Team 11	Team 9
44	346	Team 8	Team 12
44	347	Team 13	Team 7
44	348	Team 6	Team 14
44	349	Team 15	Team 5
44	350	Team 4	Team 16
44	351	Team 17	Team 3
44	352	Team 2	Team 1
45	353	Team 12	Team 10
45	354	Team 9	Team 13
45	355	Team 14	Team 8
45	356	Team 7	Team 15
45	357	Team 16	Team 6
45	358	Team 5	Team 17
45	359	Team 1	Team 4
45	360	Team 3	Team 2
46	361	Team 13	Team 11
46	362	Team 10	Team 14
46	363	Team 15	Team 9
46	364	Team 8	Team 16
46	365	Team 17	Team 7
46	366	Team 6	Team 1
46	367	Team 2	Team 5
46	368	Team 4	Team 3
47	369	Team 14	Team 12
47	370	Team 11	Team 15
47	371	Team 16	Team 10
47	372	Team 9	Team 17
47	373	Team 1	Team 8
47	374	Team 7	Team 2
47	375	Team 3	Team 6
47	376	Team 5	Team 4
48	377	Team 15	Team 13
48	378	Team 12	Team 16
48	379	Team 17	Team 11
48	380	Team 10	Team 1
48	381	Team 2	Team 9
48	382	Team 8	Team 3
48	383	Team 4	Team 7
48	384	Team 6	Team 5
49	385	Team 16	Team 14
49	386	Team 13	Team 17
49	387	Team 1	Team 12
49	388	Team 11	Team 2
49	389	Team 3	Team 10
49	390	Team 9	Team 4
49	391	Team 5	Team 8
49	392	Team 7	Team 6
50	393	Team 17	Team 15
50	394	Team 14	Team 1
50	395	Team 2	Team 13
50	396	Team 12	Team 3
50	397	Team 4	Team 11
50	398	Team 10	Team 5
50	399	Team 6	Team 9
50	400	Team 8	Team 7
51	401	Team 1	Team 16
51	402	Team 15	Team 2
51	403	Team 3	Team 14
51	404	Team 13	Team 4
51	405	Team 5	Team 12
51	406	Team 11	Team 6
51	407	Team 7	Team 10
51	408	Team 9	Team 8
52	409	Team 17	Team 2
52	410	Team 3	Team 16
52	411	Team 15	Team 4
52	412	Team 5	Team 14
52	413	Team 13	Team 6
52	414	Team 7	Team 12
52	415	Team 11	Team 8
52	416	Team 9	Team 10
53	417	Team 1	Team 3
53	418	Team 4	Team 17
53	419	Team 16	Team 5
53	420	Team 6	Team 15
53	421	Team 14	Team 7
53	422	Team 8	Team 13
53	423	Team 12	Team 9
53	424	Team 10	Team 11
54	425	Team 2	Team 4
54	426	Team 5	Team 1
54	427	Team 17	Team 6
54	428	Team 7	Team 16
54	429	Team 15	Team 8
54	430	Team 9	Team 14
54	431	Team 13	Team 10
54	432	Team 11	Team 12
55	433	Team 3	Team 5
55	434	Team 6	Team 2
55	435	Team 1	Team 7
55	436	Team 8	Team 17
55	437	Team 16	Team 9
55	438	Team 10	Team 15
55	439	Team 14	Team 11
55	440	Team 12	Team 13
56	441	Team 4	Team 6
56	442	Team 7	Team 3
56	443	Team 2	Team 8
56	444	Team 9	Team 1
56	445	Team 17	Team 10
56	446	Team 11	Team 16
56	447	Team 15	Team 12
56	448	Team 13	Team 14
57	449	Team 5	Team 7
57	450	Team 8	Team 4
57	451	Team 3	Team 9
57	452	Team 10	Team 2
57	453	Team 1	Team 11
57	454	Team 12	Team 17
57	455	Team 16	Team 13
57	456	Team 14	Team 15
58	457	Team 6	Team 5
58	458	Team 4	Team 3
58	459	Team 2	Team 1
