Round	Game #	Home Team	Visitor Team
14	190	Team 6	Team 22
14	191	Team 23	Team 5
14	192	Team 4	Team 24
14	193	Team 25	Team 3
14	194	Team 2	Team 26
14	195	Team 27	Team 1
14	196	Team 29	Team 28
15	197	Team 16	Team 14
15	198	Team 13	Team 17
15	199	Team 18	Team 12
15	200	Team 11	Team 19
15	201	Team 20	Team 10
15	202	Team 9	Team 21
15	203	Team 22	Team 8
15	204	Team 7	Team 23
15	205	Team 24	Team 6
15	206	Team 5	Team 25
15	207	Team 26	Team 4
15	208	Team 3	Team 27
15	209	Team 28	Team 2
15	210	Team 1	Team 29
16	211	Team 17	Team 15
16	212	Team 14	Team 18
16	213	Team 19	Team 13
16	214	Team 12	Team 20
16	215	Team 21	Team 11
16	216	Team 10	Team 22
16	217	Team 23	Team 9
16	218	Team 8	Team 24
16	219	Team 25	Team 7
16	220	Team 6	Team 26
16	221	Team 27	Team 5
16	222	Team 4	Team 28
16	223	Team 29	Team 3
16	224	Team 2	Team 1
17	225	Team 18	Team 16
17	226	Team 15	Team 19
17	227	Team 20	Team 14
17	228	Team 13	Team 21
17	229	Team 22	Team 12
17	230	Team 11	Team 23
17	231	Team 24	Team 10
17	232	Team 9	Team 25
17	233	Team 26	Team 8
17	234	Team 7	Team 27
17	235	Team 28	Team 6
17	236	Team 5	Team 29
17	237	Team 1	Team 4
17	238	Team 3	Team 2
18	239	Team 19	Team 17
18	240	Team 16	Team 20
18	241	Team 21	Team 15
18	242	Team 14	Team 22
18	243	Team 23	Team 13
18	244	Team 12	Team 24
18	245	Team 25	Team 11
18	246	Team 10	Team 26
18	247	Team 27	Team 9
18	248	Team 8	Team 28
18	249	Team 29	Team 7
18	250	Team 6	Team 1
18	251	Team 2	Team 5
18	252	Team 4	Team 3
19	253	Team 20	Team 18
19	254	Team 17	Team 21
19	255	Team 22	Team 16
19	256	Team 15	Team 23
19	257	Team 24	Team 14
19	258	Team 13	Team 25
19	259	Team 26	Team 12
19	260	Team 11	Team 27
19	261	Team 28	Team 10
19	262	Team 9	Team 29
19	263	Team 1	Team 8
19	264	Team 7	Team 2
19	265	Team 3	Team 6
19	266	Team 5	Team 4
20	267	Team 21	Team 19
20	268	Team 18	Team 22
20	269	Team 23	Team 17
20	270	Team 16	Team 24
20	271	Team 25	Team 15
20	272	Team 14	Team 26
20	273	Team 27	Team 13
20	274	Team 12	Team 28
20	275	Team 29	Team 11
20	276	Team 10	Team 1
20	277	Team 2	Team 9
20	278	Team 8	Team 3
20	279	Team 4	Team 7
20	280	Team 6	Team 5
21	281	Team 22	Team 20
21	282	Team 19	Team 23
21	283	Team 24	Team 18
21	284	Team 17	Team 25
21	285	Team 26	Team 16
21	286	Team 15	Team 27
21	287	Team 28	Team 14
21	288	Team 13	Team 29
21	289	Team 1	Team 12
21	290	Team 11	Team 2
21	291	Team 3	Team 10
21	292	Team 9	Team 4
21	293	Team 5	Team 8
21	294	Team 7	Team 6
22	295	Team 23	Team 21
22	296	Team 20	Team 24
22	297	Team 25	Team 19
22	298	Team 18	Team 26
22	299	Team 27	Team 17
22	300	Team 16	Team 28
22	301	Team 29	Team 15
22	302	Team 14	Team 1
22	303	Team 2	Team 13
22	304	Team 12	Team 3
22	305	Team 4	Team 11
22	306	Team 10	Team 5
22	307	Team 6	Team 9
22	308	Team 8	Team 7
23	309	Team 24	Team 22
23	310	Team 21	Team 25
23	311	Team 26	Team 20
23	312	Team 19	Team 27
23	313	Team 28	Team 18
23	314	Team 17	Team 29
23	315	Team 1	Team 16
23	316	Team 15	Team 2
23	317	Team 3	Team 14
23	318	Team 13	Team 4
23	319	Team 5	Team 12
23	320	Team 11	Team 6
23	321	Team 7	Team 10
23	322	Team 9	Team 8
24	323	Team 25	Team 23
24	324	Team 22	Team 26
24	325	Team 27	Team 21
24	326	Team 20	Team 28
24	327	Team 29	Team 19
24	328	Team 18	Team 1
24	329	Team 2	Team 17
24	330	Team 16	Team 3
24	331	Team 4	Team 15
24	332	Team 14	Team 5
24	333	Team 6	Team 13
24	334	Team 12	Team 7
24	335	Team 8	Team 11
24	336	Team 10	Team 9
25	337	Team 26	Team 24
25	338	Team 23	Team 27
25	339	Team 28	Team 22
25	340	Team 21	Team 29
25	341	Team 1	Team 20
25	342	Team 19	Team 2
25	343	Team 3	Team 18
25	344	Team 17	Team 4
25	345	Team 5	Team 16
25	346	Team 15	Team 6
25	347	Team 7	Team 14
25	348	Team 13	Team 8
25	349	Team 9	Team 12
25	350	Team 11	Team 10
26	351	Team 27	Team 25
26	352	Team 24	Team 28
26	353	Team 29	Team 23
26	354	Team 22	Team 1
26	355	Team 2	Team 21
26	356	Team 20	Team 3
26	357	Team 4	Team 19
26	358	Team 18	Team 5
26	359	Team 6	Team 17
26	360	Team 16	Team 7
26	361	Team 8	Team 15
26	362	Team 14	Team 9
26	363	Team 10	Team 13
26	364	Team 12	Team 11
27	365	Team 28	Team 26
27	366	Team 25	Team 29
27	367	Team 1	Team 24
27	368	Team 23	Team 2
27	369	Team 3	Team 22
27	370	Team 21	Team 4
27	371	Team 5	Team 20
27	372	Team 19	Team 6
27	373	Team 7	Team 18
27	374	Team 17	Team 8
27	375	Team 9	Team 16
27	376	Team 15	Team 10
27	377	Team 11	Team 14
27	378	Team 13	Team 12
28	379	Team 29	Team 27
28	380	Team 26	Team 1
28	381	Team 2	Team 25
28	382	Team 24	Team 3
28	383	Team 4	Team 23
28	384	Team 22	Team 5
28	385	Team 6	Team 21
28	386	Team 20	Team 7
28	387	Team 8	Team 19
28	388	Team 18	Team 9
28	389	Team 10	Team 17
28	390	Team 16	Team 11
28	391	Team 12	Team 15
28	392	Team 14	Team 13
29	393	Team 1	Team 28
29	394	Team 27	Team 2
29	395	Team 3	Team 26
29	396	Team 25	Team 4
29	397	Team 5	Team 24
29	398	Team 23	Team 6
29	399	Team 7	Team 22
29	400	Team 21	Team 8
29	401	Team 9	Team 20
29	402	Team 19	Team 10
29	403	Team 11	Team 18
29	404	Team 17	Team 12
29	405	Team 13	Team 16
29	406	Team 15	Team 14
30	407	Team 29	Team 2
30	408	Team 3	Team 28
30	409	Team 27	Team 4
30	410	Team 5	Team 26
30	411	Team 25	Team 6
30	412	Team 7	Team 24
30	413	Team 23	Team 8
30	414	Team 9	Team 22
30	415	Team 21	Team 10
30	416	Team 11	Team 20
30	417	Team 19	Team 12
30	418	Team 13	Team 18
30	419	Team 17	Team 14
30	420	Team 15	Team 16
31	421	Team 1	Team 3
31	422	Team 4	Team 29
31	423	Team 28	Team 5
31	424	Team 6	Team 27
31	425	Team 26	Team 7
31	426	Team 8	Team 25
31	427	Team 24	Team 9
31	428	Team 10	Team 23
31	429	Team 22	Team 11
31	430	Team 12	Team 21
31	431	Team 20	Team 13
31	432	Team 14	Team 19
31	433	Team 18	Team 15
31	434	Team 16	Team 17
32	435	Team 2	Team 4
32	436	Team 5	Team 1
32	437	Team 29	Team 6
32	438	Team 7	Team 28
32	439	Team 27	Team 8
32	440	Team 9	Team 26
32	441	Team 25	Team 10
32	442	Team 11	Team 24
32	443	Team 23	Team 12
32	444	Team 13	Team 22
32	445	Team 21	Team 14
32	446	Team 15	Team 20
32	447	Team 19	Team 16
32	448	Team 17	Team 18
33	449	Team 3	Team 5
33	450	Team 6	Team 2
33	451	Team 1	Team 7
33	452	Team 8	Team 29
33	453	Team 28	Team 9
33	454	Team 10	Team 27
33	455	Team 26	Team 11
33	456	Team 12	Team 25
33	457	Team 24	Team 13
33	458	Team 14	Team 23
33	459	Team 22	Team 15
33	460	Team 16	Team 21
33	461	Team 20	Team 17
33	462	Team 18	Team 19
34	463	Team 4	Team 6
34	464	Team 7	Team 3
34	465	Team 2	Team 8
34	466	Team 9	Team 1
34	467	Team 29	Team 10
34	468	Team 11	Team 28
34	469	Team 27	Team 12
34	470	Team 13	Team 26
34	471	Team 25	Team 14
34	472	Team 15	Team 24
34	473	Team 23	Team 16
34	474	Team 17	Team 22
34	475	Team 21	Team 18
34	476	Team 19	Team 20
35	477	Team 5	Team 7
35	478	Team 8	Team 4
35	479	Team 3	Team 9
35	480	Team 10	Team 2
35	481	Team 1	Team 11
35	482	Team 12	Team 29
35	483	Team 28	Team 13
35	484	Team 14	Team 27
35	485	Team 26	Team 15
35	486	Team 16	Team 25
35	487	Team 24	Team 17
35	488	Team 18	Team 23
35	489	Team 22	Team 19
35	490	Team 20	Team 21
36	491	Team 6	Team 8
36	492	Team 9	Team 5
36	493	Team 4	Team 10
36	494	Team 11	Team 3
36	495	Team 2	Team 12
36	496	Team 13	Team 1
36	497	Team 29	Team 14
36	498	Team 15	Team 28
36	499	Team 27	Team 16
36	500	Team 17	Team 26
36	501	Team 25	Team 18
36	502	Team 19	Team 24
36	503	Team 23	Team 20
36	504	Team 21	Team 22
37	505	Team 7	Team 9
37	506	Team 10	Team 6
37	507	Team 5	Team 11
37	508	Team 12	Team 4
37	509	Team 3	Team 13
37	510	Team 14	Team 2
37	511	Team 1	Team 15
37	512	Team 16	Team 29
37	513	Team 28	Team 17
37	514	Team 18	Team 27
37	515	Team 26	Team 19
37	516	Team 20	Team 25
37	517	Team 24	Team 21
37	518	Team 22	Team 23
38	519	Team 8	Team 10
38	520	Team 11	Team 7
38	521	Team 6	Team 12
38	522	Team 13	Team 5
38	523	Team 4	Team 14
38	524	Team 15	Team 3
38	525	Team 2	Team 16
38	526	Team 17	Team 1
38	527	Team 29	Team 18
38	528	Team 19	Team 28
38	529	Team 27	Team 20
38	530	Team 21	Team 26
38	531	Team 25	Team 22
38	532	Team 23	Team 24
39	533	Team 9	Team 11
39	534	Team 12	Team 8
39	535	Team 7	Team 13
39	536	Team 14	Team 6
39	537	Team 5	Team 15
39	538	Team 16	Team 4
39	539	Team 3	Team 17
39	540	Team 18	Team 2
39	541	Team 1	Team 19
39	542	Team 20	Team 29
39	543	Team 28	Team 21
39	544	Team 22	Team 27
39	545	Team 26	Team 23
39	546	Team 24	Team 25
40	547	Team 10	Team 12
40	548	Team 13	Team 9
40	549	Team 8	Team 14
40	550	Team 15	Team 7
40	551	Team 6	Team 16
40	552	Team 17	Team 5
40	553	Team 4	Team 18
40	554	Team 19	Team 3
40	555	Team 2	Team 20
40	556	Team 21	Team 1
40	557	Team 29	Team 22
40	558	Team 23	Team 28
40	559	Team 27	Team 24
40	560	Team 25	Team 26
41	561	Team 11	Team 13
41	562	Team 14	Team 10
41	563	Team 9	Team 15
41	564	Team 16	Team 8
41	565	Team 7	Team 17
41	566	Team 18	Team 6
41	567	Team 5	Team 19
41	568	Team 20	Team 4
41	569	Team 3	Team 21
41	570	Team 22	Team 2
41	571	Team 1	Team 23
41	572	Team 24	Team 29
41	573	Team 28	Team 25
41	574	Team 26	Team 27
42	575	Team 12	Team 14
42	576	Team 15	Team 11
42	577	Team 10	Team 16
42	578	Team 17	Team 9
42	579	Team 8	Team 18
42	580	Team 19	Team 7
42	581	Team 6	Team 20
42	582	Team 21	Team 5
42	583	Team 4	Team 22
42	584	Team 23	Team 3
42	585	Team 2	Team 24
42	586	Team 25	Team 1
42	587	Team 29	Team 26
42	588	Team 27	Team 28
43	589	Team 13	Team 15
43	590	Team 16	Team 12
43	591	Team 11	Team 17
43	592	Team 18	Team 10
43	593	Team 9	Team 19
43	594	Team 20	Team 8
43	595	Team 7	Team 21
43	596	Team 22	Team 6
43	597	Team 5	Team 23
43	598	Team 24	Team 4
43	599	Team 3	Team 25
43	600	Team 26	Team 2
43	601	Team 1	Team 27
43	602	Team 28	Team 29
44	603	Team 14	Team 16
44	604	Team 17	Team 13
44	605	Team 12	Team 18
44	606	Team 19	Team 11
44	607	Team 10	Team 20
44	608	Team 21	Team 9
44	609	Team 8	Team 22
44	610	Team 23	Team 7
44	611	Team 6	Team 24
44	612	Team 25	Team 5
44	613	Team 4	Team 26
44	614	Team 27	Team 3
44	615	Team 2	Team 28
44	616	Team 29	Team 1
45	617	Team 15	Team 17
45	618	Team 18	Team 14
45	619	Team 13	Team 19
45	620	Team 20	Team 12
45	621	Team 11	Team 21
45	622	Team 22	Team 10
45	623	Team 9	Team 23
45	624	Team 24	Team 8
45	625	Team 7	Team 25
45	626	Team 26	Team 6
45	627	Team 5	Team 27
45	628	Team 28	Team 4
45	629	Team 3	Team 29
45	630	Team 1	Team 2
46	631	Team 16	Team 18
46	632	Team 19	Team 15
46	633	Team 14	Team 20
46	634	Team 21	Team 13
46	635	Team 12	Team 22
46	636	Team 23	Team 11
46	637	Team 10	Team 24
46	638	Team 25	Team 9
46	639	Team 8	Team 26
46	640	Team 27	Team 7
46	641	Team 6	Team 28
46	642	Team 29	Team 5
46	643	Team 4	Team 1
46	644	Team 2	Team 3
47	645	Team 17	Team 19
47	646	Team 20	Team 16
47	647	Team 15	Team 21
47	648	Team 22	Team 14
47	649	Team 13	Team 23
47	650	Team 24	Team 12
47	651	Team 11	Team 25
47	652	Team 26	Team 10
47	653	Team 9	Team 27
47	654	Team 28	Team 8
47	655	Team 7	Team 29
47	656	Team 1	Team 6
47	657	Team 5	Team 2
47	658	Team 3	Team 4
48	659	Team 18	Team 20
48	660	Team 21	Team 17
48	661	Team 16	Team 22
48	662	Team 23	Team 15
48	663	Team 14	Team 24
48	664	Team 25	Team 13
48	665	Team 12	Team 26
48	666	Team 27	Team 11
48	667	Team 10	Team 28
48	668	Team 29	Team 9
48	669	Team 8	Team 1
48	670	Team 2	Team 7
48	671	Team 6	Team 3
48	672	Team 4	Team 5
49	673	Team 19	Team 21
49	674	Team 22	Team 18
49	675	Team 17	Team 23
49	676	Team 24	Team 16
49	677	Team 15	Team 25
49	678	Team 26	Team 14
49	679	Team 13	Team 27
49	680	Team 28	Team 12
49	681	Team 11	Team 29
49	682	Team 1	Team 10
49	683	Team 9	Team 2
49	684	Team 3	Team 8
49	685	Team 7	Team 4
49	686	Team 5	Team 6
50	687	Team 20	Team 22
50	688	Team 23	Team 19
50	689	Team 18	Team 24
50	690	Team 25	Team 17
50	691	Team 16	Team 26
50	692	Team 27	Team 15
50	693	Team 14	Team 28
50	694	Team 29	Team 13
50	695	Team 12	Team 1
50	696	Team 2	Team 11
50	697	Team 10	Team 3
50	698	Team 4	Team 9
50	699	Team 8	Team 5
50	700	Team 6	Team 7
51	701	Team 21	Team 23
51	702	Team 24	Team 20
51	703	Team 19	Team 25
51	704	Team 26	Team 18
51	705	Team 17	Team 27
51	706	Team 28	Team 16
51	707	Team 15	Team 29
51	708	Team 1	Team 14
51	709	Team 13	Team 2
51	710	Team 3	Team 12
51	711	Team 11	Team 4
51	712	Team 5	Team 10
51	713	Team 9	Team 6
51	714	Team 7	Team 8
52	715	Team 22	Team 24
52	716	Team 25	Team 21
52	717	Team 20	Team 26
52	718	Team 27	Team 19
52	719	Team 18	Team 28
52	720	Team 29	Team 17
52	721	Team 16	Team 1
52	722	Team 2	Team 15
52	723	Team 14	Team 3
52	724	Team 4	Team 13
52	725	Team 12	Team 5
52	726	Team 6	Team 11
52	727	Team 10	Team 7
52	728	Team 8	Team 9
53	729	Team 23	Team 25
53	730	Team 26	Team 22
53	731	Team 21	Team 27
53	732	Team 28	Team 20
53	733	Team 19	Team 29
53	734	Team 1	Team 18
53	735	Team 17	Team 2
53	736	Team 3	Team 16
53	737	Team 15	Team 4
53	738	Team 5	Team 14
53	739	Team 13	Team 6
53	740	Team 7	Team 12
53	741	Team 11	Team 8
53	742	Team 9	Team 10
54	743	Team 24	Team 26
54	744	Team 27	Team 23
54	745	Team 22	Team 28
54	746	Team 29	Team 21
54	747	Team 20	Team 1
54	748	Team 2	Team 19
54	749	Team 18	Team 3
54	750	Team 4	Team 17
54	751	Team 16	Team 5
54	752	Team 6	Team 15
54	753	Team 14	Team 7
54	754	Team 8	Team 13
54	755	Team 12	Team 9
54	756	Team 10	Team 11
55	757	Team 25	Team 27
55	758	Team 28	Team 24
55	759	Team 23	Team 29
55	760	Team 1	Team 22
55	761	Team 21	Team 2
55	762	Team 3	Team 20
55	763	Team 19	Team 4
55	764	Team 5	Team 18
55	765	Team 17	Team 6
55	766	Team 7	Team 16
55	767	Team 15	Team 8
55	768	Team 9	Team 14
55	769	Team 13	Team 10
55	770	Team 11	Team 12
56	771	Team 26	Team 25
56	772	Team 24	Team 1
56	773	Team 2	Team 23
56	774	Team 22	Team 3
56	775	Team 4	Team 21
56	776	Team 20	Team 5
56	777	Team 6	Team 19
56	778	Team 18	Team 7
56	779	Team 8	Team 17
56	780	Team 16	Team 9
56	781	Team 10	Team 15
56	782	Team 14	Team 11
56	783	Team 12	Team 13
